,scenarioID,tdmVersion,tdmVersionWithDate,scenarioName,scenarioGroup,scenarioYear,PERIOD,TRIPPURP,MODE,TRIPS,modeGroup
8598,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBO,LRT,5669,4: Transit
8599,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBO,LRT,5669,4e: Light-Rail Transit
8600,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBO,LRT,5669,0: Total
8601,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBS,LRT,0,4: Transit
8602,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBS,LRT,0,4e: Light-Rail Transit
8603,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBS,LRT,0,0: Total
8604,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBW,LRT,12649,4: Transit
8605,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBW,LRT,12649,4e: Light-Rail Transit
8606,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,HBW,LRT,12649,0: Total
8607,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,NHB,LRT,2354,4: Transit
8608,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,NHB,LRT,2354,4e: Light-Rail Transit
8609,9.01,v9,WF TDM v9.0 - official,BY_2019,BY,2019,Pk,NHB,LRT,2354,0: Total
8670,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBC,LRT,0,4: Transit
8671,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBC,LRT,0,4e: Light-Rail Transit
8672,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBC,LRT,0,0: Total
8673,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBO,LRT,11626,4: Transit
8674,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBO,LRT,11626,4e: Light-Rail Transit
8675,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBO,LRT,11626,0: Total
8676,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBS,LRT,0,4: Transit
8677,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBS,LRT,0,4e: Light-Rail Transit
8678,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBS,LRT,0,0: Total
8679,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBW,LRT,6739,4: Transit
8680,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBW,LRT,6739,4e: Light-Rail Transit
8681,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,HBW,LRT,6739,0: Total
8682,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,NHB,LRT,5768,4: Transit
8683,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,NHB,LRT,5768,4e: Light-Rail Transit
8684,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Ok,NHB,LRT,5768,0: Total
8685,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBC,LRT,6450,4: Transit
8686,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBC,LRT,6450,4e: Light-Rail Transit
8687,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBC,LRT,6450,0: Total
8688,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBO,LRT,6780,4: Transit
8689,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBO,LRT,6780,4e: Light-Rail Transit
8690,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBO,LRT,6780,0: Total
8691,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBS,LRT,0,4: Transit
8692,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBS,LRT,0,4e: Light-Rail Transit
8693,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBS,LRT,0,0: Total
8694,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBW,LRT,13330,4: Transit
8695,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBW,LRT,13330,4e: Light-Rail Transit
8696,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,HBW,LRT,13330,0: Total
8697,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,NHB,LRT,2780,4: Transit
8698,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,NHB,LRT,2780,4e: Light-Rail Transit
8699,9.02,v9,WF TDM v9.0 - official,BY_2023,BY,2023,Pk,NHB,LRT,2780,0: Total
8760,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBC,LRT,0,4: Transit
8761,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBC,LRT,0,4e: Light-Rail Transit
8762,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBC,LRT,0,0: Total
8763,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBO,LRT,11016,4: Transit
8764,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBO,LRT,11016,4e: Light-Rail Transit
8765,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBO,LRT,11016,0: Total
8766,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBS,LRT,0,4: Transit
8767,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBS,LRT,0,4e: Light-Rail Transit
8768,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBS,LRT,0,0: Total
8769,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBW,LRT,6483,4: Transit
8770,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBW,LRT,6483,4e: Light-Rail Transit
8771,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,HBW,LRT,6483,0: Total
8772,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,NHB,LRT,4339,4: Transit
8773,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,NHB,LRT,4339,4e: Light-Rail Transit
8774,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Ok,NHB,LRT,4339,0: Total
8775,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBC,LRT,4715,4: Transit
8776,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBC,LRT,4715,4e: Light-Rail Transit
8777,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBC,LRT,4715,0: Total
8778,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBO,LRT,6223,4: Transit
8779,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBO,LRT,6223,4e: Light-Rail Transit
8780,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBO,LRT,6223,0: Total
8781,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBS,LRT,0,4: Transit
8782,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBS,LRT,0,4e: Light-Rail Transit
8783,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBS,LRT,0,0: Total
8784,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBW,LRT,12935,4: Transit
8785,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBW,LRT,12935,4e: Light-Rail Transit
8786,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,HBW,LRT,12935,0: Total
8787,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,NHB,LRT,2068,4: Transit
8788,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,NHB,LRT,2068,4e: Light-Rail Transit
8789,9.13,v9,WF TDM v9.0 - official,RTP_2032,RTP,2032,Pk,NHB,LRT,2068,0: Total
8850,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBC,LRT,0,4: Transit
8851,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBC,LRT,0,4e: Light-Rail Transit
8852,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBC,LRT,0,0: Total
8853,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBO,LRT,14895,4: Transit
8854,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBO,LRT,14895,4e: Light-Rail Transit
8855,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBO,LRT,14895,0: Total
8856,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBS,LRT,0,4: Transit
8857,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBS,LRT,0,4e: Light-Rail Transit
8858,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBS,LRT,0,0: Total
8859,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBW,LRT,7406,4: Transit
8860,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBW,LRT,7406,4e: Light-Rail Transit
8861,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBW,LRT,7406,0: Total
8862,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,NHB,LRT,4339,4: Transit
8863,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,NHB,LRT,4339,4e: Light-Rail Transit
8864,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,NHB,LRT,4339,0: Total
8865,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,LRT,6471,4: Transit
8866,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,LRT,6471,4e: Light-Rail Transit
8867,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,LRT,6471,0: Total
8868,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,LRT,8287,4: Transit
8869,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,LRT,8287,4e: Light-Rail Transit
8870,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,LRT,8287,0: Total
8871,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,LRT,0,4: Transit
8872,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,LRT,0,4e: Light-Rail Transit
8873,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,LRT,0,0: Total
8874,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,LRT,16095,4: Transit
8875,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,LRT,16095,4e: Light-Rail Transit
8876,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,LRT,16095,0: Total
8877,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,LRT,1993,4: Transit
8878,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,LRT,1993,4e: Light-Rail Transit
8879,9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,LRT,1993,0: Total
8940,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,LRT,0,4: Transit
8941,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,LRT,0,4e: Light-Rail Transit
8942,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,LRT,0,0: Total
8943,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,LRT,20376,4: Transit
8944,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,LRT,20376,4e: Light-Rail Transit
8945,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,LRT,20376,0: Total
8946,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBS,LRT,0,4: Transit
8947,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBS,LRT,0,4e: Light-Rail Transit
8948,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBS,LRT,0,0: Total
8949,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBW,LRT,9921,4: Transit
8950,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBW,LRT,9921,4e: Light-Rail Transit
8951,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBW,LRT,9921,0: Total
8952,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,NHB,LRT,6030,4: Transit
8953,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,NHB,LRT,6030,4e: Light-Rail Transit
8954,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,NHB,LRT,6030,0: Total
8955,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBC,LRT,7974,4: Transit
8956,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBC,LRT,7974,4e: Light-Rail Transit
8957,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBC,LRT,7974,0: Total
8958,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBO,LRT,11516,4: Transit
8959,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBO,LRT,11516,4e: Light-Rail Transit
8960,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBO,LRT,11516,0: Total
8961,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBS,LRT,0,4: Transit
8962,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBS,LRT,0,4e: Light-Rail Transit
8963,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBS,LRT,0,0: Total
8964,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBW,LRT,21916,4: Transit
8965,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBW,LRT,21916,4e: Light-Rail Transit
8966,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBW,LRT,21916,0: Total
8967,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,NHB,LRT,2880,4: Transit
8968,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,NHB,LRT,2880,4e: Light-Rail Transit
8969,9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,NHB,LRT,2880,0: Total
9030,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBC,LRT,0,4: Transit
9031,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBC,LRT,0,4e: Light-Rail Transit
9032,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBC,LRT,0,0: Total
9033,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBO,LRT,14940,4: Transit
9034,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBO,LRT,14940,4e: Light-Rail Transit
9035,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBO,LRT,14940,0: Total
9036,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBS,LRT,0,4: Transit
9037,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBS,LRT,0,4e: Light-Rail Transit
9038,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBS,LRT,0,0: Total
9039,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBW,LRT,8660,4: Transit
9040,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBW,LRT,8660,4e: Light-Rail Transit
9041,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBW,LRT,8660,0: Total
9042,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,NHB,LRT,6945,4: Transit
9043,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,NHB,LRT,6945,4e: Light-Rail Transit
9044,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,NHB,LRT,6945,0: Total
9045,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBC,LRT,6879,4: Transit
9046,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBC,LRT,6879,4e: Light-Rail Transit
9047,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBC,LRT,6879,0: Total
9048,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBO,LRT,8646,4: Transit
9049,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBO,LRT,8646,4e: Light-Rail Transit
9050,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBO,LRT,8646,0: Total
9051,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBS,LRT,0,4: Transit
9052,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBS,LRT,0,4e: Light-Rail Transit
9053,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBS,LRT,0,0: Total
9054,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBW,LRT,17394,4: Transit
9055,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBW,LRT,17394,4e: Light-Rail Transit
9056,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,HBW,LRT,17394,0: Total
9057,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,NHB,LRT,3392,4: Transit
9058,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,NHB,LRT,3392,4e: Light-Rail Transit
9059,9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Pk,NHB,LRT,3392,0: Total
9120,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBC,LRT,0,4: Transit
9121,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBC,LRT,0,4e: Light-Rail Transit
9122,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBC,LRT,0,0: Total
9123,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBO,LRT,11648,4: Transit
9124,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBO,LRT,11648,4e: Light-Rail Transit
9125,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBO,LRT,11648,0: Total
9126,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBS,LRT,0,4: Transit
9127,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBS,LRT,0,4e: Light-Rail Transit
9128,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBS,LRT,0,0: Total
9129,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBW,LRT,5943,4: Transit
9130,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBW,LRT,5943,4e: Light-Rail Transit
9131,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,HBW,LRT,5943,0: Total
9132,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,NHB,LRT,4491,4: Transit
9133,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,NHB,LRT,4491,4e: Light-Rail Transit
9134,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Ok,NHB,LRT,4491,0: Total
9135,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBC,LRT,4786,4: Transit
9136,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBC,LRT,4786,4e: Light-Rail Transit
9137,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBC,LRT,4786,0: Total
9138,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBO,LRT,6318,4: Transit
9139,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBO,LRT,6318,4e: Light-Rail Transit
9140,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBO,LRT,6318,0: Total
9141,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBS,LRT,0,4: Transit
9142,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBS,LRT,0,4e: Light-Rail Transit
9143,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBS,LRT,0,0: Total
9144,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBW,LRT,12434,4: Transit
9145,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBW,LRT,12434,4e: Light-Rail Transit
9146,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,HBW,LRT,12434,0: Total
9147,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,NHB,LRT,2051,4: Transit
9148,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,NHB,LRT,2051,4e: Light-Rail Transit
9149,9.06,v9,WF TDM v9.0 - official,Needs_2032,Needs,2032,Pk,NHB,LRT,2051,0: Total
9210,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,LRT,0,4: Transit
9211,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,LRT,0,4e: Light-Rail Transit
9212,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBC,LRT,0,0: Total
9213,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,LRT,15852,4: Transit
9214,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,LRT,15852,4e: Light-Rail Transit
9215,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBO,LRT,15852,0: Total
9216,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,LRT,0,4: Transit
9217,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,LRT,0,4e: Light-Rail Transit
9218,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBS,LRT,0,0: Total
9219,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,LRT,7733,4: Transit
9220,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,LRT,7733,4e: Light-Rail Transit
9221,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,HBW,LRT,7733,0: Total
9222,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,LRT,4765,4: Transit
9223,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,LRT,4765,4e: Light-Rail Transit
9224,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Ok,NHB,LRT,4765,0: Total
9225,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,LRT,6369,4: Transit
9226,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,LRT,6369,4e: Light-Rail Transit
9227,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBC,LRT,6369,0: Total
9228,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,LRT,8655,4: Transit
9229,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,LRT,8655,4e: Light-Rail Transit
9230,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBO,LRT,8655,0: Total
9231,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,LRT,0,4: Transit
9232,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,LRT,0,4e: Light-Rail Transit
9233,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBS,LRT,0,0: Total
9234,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,LRT,16621,4: Transit
9235,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,LRT,16621,4e: Light-Rail Transit
9236,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,HBW,LRT,16621,0: Total
9237,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,LRT,2182,4: Transit
9238,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,LRT,2182,4e: Light-Rail Transit
9239,9.07,v9,WF TDM v9.0 - official,Needs_2042,Needs,2042,Pk,NHB,LRT,2182,0: Total
9300,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBC,LRT,0,4: Transit
9301,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBC,LRT,0,4e: Light-Rail Transit
9302,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBC,LRT,0,0: Total
9303,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBO,LRT,21278,4: Transit
9304,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBO,LRT,21278,4e: Light-Rail Transit
9305,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBO,LRT,21278,0: Total
9306,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBS,LRT,0,4: Transit
9307,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBS,LRT,0,4e: Light-Rail Transit
9308,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBS,LRT,0,0: Total
9309,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBW,LRT,10373,4: Transit
9310,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBW,LRT,10373,4e: Light-Rail Transit
9311,9.08,v9,WF TDM v9.0 - official,Needs_2050,Needs,2050,Ok,HBW,LRT,10373,0: Total
