;Z,Airport,PVU,Lagoon,ENSIGN,WESTMIN,UOFU_MAIN,UOFU_MED,WSU_MAIN,WSU_DAVIS,WSU_WEST,SLCC_MAIN,SLCC_SC,SLCC_JD,SLCC_MEAD,SLCC_ML,SLCC_LB,SLCC_HL,SLCC_AIRP,SLCC_WEST,SLCC_HM,BYU,UVU_MAIN,UVU_GENEVA,UVU_LEHI,UVU_VINE,UVU_PAYSON
2777,2.1,0.923566879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2778,2.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,0,0,0
2779,4.6,0.738853503,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,0
2780,3.1,0.369426752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2781,4.5,2.031847134,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
2782,0.5,1.108280255,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2783,2.8,1.847133758,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
2784,4.7,1.108280255,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,95,0,0,0,0
2785,11.1,3.324840764,1.1,31,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,63,119,0,0,0,0
2786,6.6,11.63694268,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
2787,11.5,1.108280255,0,0,0,0,0,1,0,0,7,0,6,0,0,0,0,0,0,0,10,4,0,0,0,0
2788,5.4,1.292993631,0.4,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4,70,0,0,0,0
2789,0,0.184713376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2792,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2793,0,0.184713376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2795,0.3,1.108280255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2796,0.2,0.184713376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2797,3.4,2.955414013,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2798,1.3,0.184713376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2799,1.9,0.738853503,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,19,0,0,0,0
2800,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0
2801,4.2,0.184713376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,0,0,0,0
2802,3.6,4.063694268,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120,0,0,0,0
2803,3.2,0.184713376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0,0
2804,12,4.248407643,0.7,0,0,17,0,0,0,0,5,1,5,0,0,0,0,0,0,0,14,95,0,0,0,0
2805,3.9,0.923566879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,23,0,0,0,0
2806,6,2.401273885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,76,0,0,0,0
2807,5.3,33.80254777,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,50,0,0,0,0
2808,9.9,14.77707006,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,86,0,0,0,0
2809,0.2,0.184713376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2810,1.4,1.108280255,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2811,2.2,1.477707006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2812,34.2,10.52866242,2.2,0,0,12,0,0,0,0,19,0,2,0,0,0,0,0,0,0,23,85,0,0,0,0
2813,7.7,5.541401274,1.9,0,0,5,0,0,0,0,0,7,0,0,4,0,0,0,0,0,8,57,0,0,0,0
2814,0.2,0.554140127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2815,2,1.108280255,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,74,0,0,0,0
2816,3.3,11.4522293,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,43,0,0,0,0
2817,7.1,10.52866242,1.5,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,11,32,0,0,0,0
2818,23.7,0.738853503,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,16,0,0,0,0
2819,6,2.031847134,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,60,0,0,0,0
2820,3.3,3.694267516,0.4,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,11,85,0,0,0,0
2821,4.6,1.662420382,0.7,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,36,0,0,0,0
2822,5,0.738853503,0.7,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,0,0,0,0
2823,20.7,4.987261147,0.4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,20,0,0,0,0
2824,7.6,1.108280255,2.6,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,23,0,0,0,0
2825,5.3,0.554140127,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,21,0,0,0,0
2826,9.1,0.923566879,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2827,6,1.477707006,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,0,0,0,0
2828,7.2,0.369426752,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,72,0,0,0,0
2829,11,2.21656051,3.7,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,43,10,0,0,0,0
2830,0.7,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,0,0,0,0
2831,2.2,6.095541401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2832,10.3,10.7133758,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,325,0,0,0,0
2833,2.5,1.847133758,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,36,0,0,0,0
2834,9.5,7.01910828,0.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,158,0,0,0,0
2835,3,5.171974522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2836,8.1,4.433121019,0.7,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,98,0,0,0,0
2837,4.6,0.369426752,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0
2838,4.8,6.464968153,1.1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,7,24,0,0,0,0
2839,3.1,3.140127389,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,9,0,0,0,0
2840,3.6,4.248407643,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,58,0,0,0,0
2841,6,2.770700637,2.2,12,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,123,0,0,0,0
2842,6.6,2.21656051,3,0,0,33,0,0,0,0,0,3,0,0,2,0,0,0,0,0,14,26,0,0,0,0
2843,4.8,5.541401274,0.7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,9,21,0,0,0,0
2844,3.7,10.52866242,1.9,0,0,24,0,0,0,0,0,0,4,0,0,0,0,0,0,0,6,56,0,0,0,0
2845,7.3,3.140127389,1.5,2,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,50,0,0,0,0
2846,7,4.987261147,1.5,0,0,2,0,0,0,0,7,0,0,0,0,0,0,0,0,0,17,32,0,0,0,0
2847,2.9,1.292993631,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
2848,14.2,103.6242038,0.7,0,0,2,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,314,0,0,0,0
2849,1.9,4.987261147,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,13,20,0,0,0,0
2850,3.5,7.01910828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2851,4.3,6.095541401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2852,3.6,5.541401274,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,5,0,0,0,0
2853,3,5.910828025,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,9,0,0,0,0
2854,2.4,6.095541401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2855,2.8,5.910828025,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0
2856,5.3,7.388535032,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,604,0,0,0,0
2857,5.6,1.477707006,1.5,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,6,0,0,0,0
2858,6.1,2.955414013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0
2859,4,16.99363057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,0,0,0,0
2860,2.6,3.694267516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2861,8.6,4.617834395,1.9,0,0,15,0,6,0,0,0,0,0,0,0,0,0,0,0,0,9,13,0,0,0,0
2862,4.2,1.477707006,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0
2863,8.2,5.910828025,1.1,0,0,0,0,0,0,0,0,4,0,0,3,0,0,0,0,0,14,7,0,0,0,0
2864,5.4,4.617834395,0.7,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,18,6,0,0,0,0
2865,13.5,13.85350318,2.2,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,4,11,0,0,0,0
2866,1.8,36.94267516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,83,0,0,0,0
2867,7.7,32.14012739,1.1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,191,0,0,0,0
2868,5.4,3.694267516,0.4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,36,0,0,0,0
2869,2,1.108280255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2870,6.2,0.923566879,0.7,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,148,0,0,0,0
2871,2,0.554140127,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,37,79,0,0,0,0
2872,6.6,6.095541401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0
2873,5.7,1.108280255,0.4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,15,0,0,0,0
2874,3.1,3.694267516,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,26,0,0,0,0
2875,0,0.184713376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
2876,0.3,1.292993631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2877,3,4.063694268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,7.9,26.59872611,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,466,0,0,0,0
2879,0.9,1.108280255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2880,14,2.955414013,1.5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,69,0,0,0,0
2881,1.2,0.923566879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0
2882,17.2,71.85350318,0.7,0,0,13,0,0,0,0,6,0,0,0,0,0,0,0,0,0,9,868,0,0,0,0
2883,5.4,3.694267516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0
2884,6.6,5.171974522,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,6,0,0,0,0
2885,3.3,3.878980892,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,6,0,0,0,0
2886,3.5,2.031847134,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,3,0,0,0,0
2887,3.9,3.878980892,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,7,0,0,0,0
2888,2.7,1.662420382,0.4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,31,0,0,0,0
2889,4.7,1.292993631,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,6,0,0,0,0
2890,23.6,30.29299363,4.8,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,10,0,0,0,0
2891,7.5,6.095541401,1.1,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,10,332,0,0,0,0
2892,3.6,9.23566879,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2893,16.6,13.48407643,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2894,5.1,6.095541401,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,21,0,0,0,0
2895,7.3,1.662420382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2896,6.4,2.21656051,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0
2897,6.4,0.738853503,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2898,0.6,0.369426752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2899,3.5,3.140127389,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,7,0,0,0,0
2900,2.3,3.694267516,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0
2901,5.9,2.401273885,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,40,0,0,0,0
2902,1.2,0.369426752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2903,1.8,0.184713376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,6,0,0,0,0
2904,5.6,2.585987261,1.5,2,0,0,0,7,0,0,12,0,8,0,0,0,0,0,0,0,120,19,0,0,0,0
2905,8.4,1.292993631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,354,28,0,0,0,0
2906,7.8,2.585987261,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,16,0,0,0,0
2907,9.8,0.923566879,4.1,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,27,0,0,0,0
2908,2.9,1.292993631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,23,0,0,0,0
2909,4.5,0.923566879,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,53,0,0,0,0
2910,3.5,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,24,0,0,0,0
2911,3,3.50955414,1.1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,67,25,0,0,0,0
2912,0,0.738853503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2913,3.6,8.681528662,0.7,0,0,0,0,0,0,0,0,5,0,0,5,0,0,0,0,0,43,101,0,0,0,0
2914,0.3,1.292993631,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,4,0,0,0,0
2915,3.6,2.955414013,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,31,0,0,0,0
2916,2.6,2.955414013,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,64,0,0,0,0
2917,1.3,4.063694268,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,34,0,0,0,0
2918,0.4,2.401273885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,60,0,0,0,0
2919,2.9,34.17197452,1.1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,21,137,0,0,0,0
2920,0.1,1.662420382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2921,1.5,1.108280255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
2922,3,5.910828025,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,30,0,0,0,0
2923,3.5,2.770700637,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,32,0,0,0,0
2924,2.4,2.031847134,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,39,0,0,0,0
2925,2.8,2.585987261,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,18,0,0,0,0
2926,5,1.108280255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,120,0,0,0,0
2927,5,2.401273885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,31,0,0,0,0
2928,3.8,2.770700637,0.7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,79,108,0,0,0,0
2929,1.9,5.910828025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0
2930,14.3,32.87898089,2.6,2,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444,36,0,0,0,0
2931,23.5,19.02547771,1.5,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469,152,0,0,0,0
2932,4,0.738853503,1.1,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,84,0,0,0,0
2933,5.5,7.388535032,0.7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,400,311,0,0,0,0
2934,2.5,17.5477707,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,52,0,0,0,0
2935,9.8,5.171974522,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2936,10.4,10.52866242,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1189,227,0,0,0,0
2937,9.2,7.942675159,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,0,0,0,0,0
2938,5.8,10.15923567,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,9,0,0,0,0
2939,42.1,22.53503185,1.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4536,0,0,0,0,0
2940,3.2,3.140127389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,620,67,0,0,0,0
2941,5.2,4.802547771,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1294,82,0,0,0,0
2942,6.8,5.910828025,1.9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,607,40,0,0,0,0
2943,1,2.401273885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,107,0,0,0,0
2944,7.9,3.140127389,1.5,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1957,68,0,0,0,0
2945,4.1,4.617834395,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0,0,0,0,70,53,0,0,0,0
2946,1.9,0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2947,0,3.324840764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2949,2,4.617834395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2950,0,7.203821656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2951,0.3,21.24203822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0
2952,2.6,17.36305732,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,50,0,0,0,0
2953,0,6.095541401,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2954,6.1,31.21656051,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,20,0,0,0,0
2955,0.2,0.738853503,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0
2956,0.4,0.738853503,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2957,2.9,7.01910828,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,101,0,0,0,0
2958,0.6,1.477707006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0
2959,0.2,0.923566879,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0
2960,0.7,0.554140127,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,40,0,0,0,0
2961,3.2,50.05732484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,69,0,0,0,0
2962,1.6,4.433121019,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,0,0,0,0
2963,0.5,47.10191083,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0
2964,0.6,8.312101911,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2965,0.6,3.140127389,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,11,0,0,0,0
2966,3.2,7.573248408,2.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,15,0,0,0,0
2967,10.2,11.82165605,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,0,0,0
2968,40.6,14.77707006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2969,1.3,1.477707006,0.7,0,0,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,84,45,0,0,0,0
2970,1.7,2.955414013,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,9,0,0,0,0
2971,9.2,2.401273885,0.7,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,97,0,0,0,0
2972,6.2,4.617834395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,0,0,0,0
2973,1.8,1.477707006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,56,0,0,0,0
2974,3,25.30573248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,105,31,0,0,0,0
2975,2.2,4.248407643,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,0,0,0,0
2976,3.1,15.33121019,0.4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,50,0,0,0,0
2977,5.8,6.834394904,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,30,22,0,0,0,0
2978,7,16.07006369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2979,3.6,3.694267516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1480,68,0,0,0,0
2980,4.9,8.127388535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,0,0
2981,1.8,0.554140127,0,0,0,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,47,39,0,0,0,0
2982,1.5,0.554140127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,7,0,0,0,0
2983,2.4,1.662420382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,50,0,0,0,0
2984,5.4,2.585987261,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,723,98,0,0,0,0
2985,0.5,0.554140127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2986,4,9.23566879,0.4,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,39,0,0,0,0
2987,6.3,1.292993631,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766,161,0,0,0,0
2988,3.4,1.292993631,0,8,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,646,104,0,0,0,0
2989,2.4,2.770700637,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752,18,0,0,0,0
2990,7,11.08280255,0.7,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2260,224,0,0,0,0
2991,5.6,14.22292994,0,4,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1605,140,0,0,0,0
2992,13.9,30.47770701,0.4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2337,115,0,0,0,0
2993,8.6,2.585987261,0.4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1862,116,0,0,0,0
2994,5.1,5.171974522,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,667,115,0,0,0,0
2995,3.9,1.847133758,0.7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378,50,0,0,0,0
2996,1,1.847133758,0.4,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,11,0,0,0,0
2997,3.5,9.974522293,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2998,12.1,29.55414013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2999,1.8,2.401273885,0.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,82,0,0,0,0
