scenarioID,tdmVersion,tdmVersionWithDate,scenarioName,scenarioGroup,scenarioYear,PERIOD,TRIPPURP,MODE,TRIPS,modeGroup
10.13,v9,WF TDM v9.0.1 - official - patch 2,RTP_2032,RTP,2032,Pk,HBC,LCL,2921,4a: Local Bus
10.13,v9,WF TDM v9.0.1 - official - patch 2,RTP_2032,RTP,2032,Pk,HBC,LCL,2921,0: Total
10.13,v9,WF TDM v9.0.1 - official - patch 2,RTP_2032,RTP,2032,Pk,HBO,LCL,2111,4: Transit
10.13,v9,WF TDM v9.0.1 - official - patch 2,RTP_2032,RTP,2032,Pk,HBO,LCL,2111,4a: Local Bus
10.13,v9,WF TDM v9.0.1 - official - patch 2,RTP_2032,RTP,2032,Pk,HBO,LCL,2111,0: Total
10.13,v9,WF TDM v9.0.1 - official - patch 2,RTP_2032,RTP,2032,Pk,HBS,LCL,0,4: Transit
10.13,v9,WF TDM v9.0.1 - official - patch 2,RTP_2032,RTP,2032,Pk,HBS,LCL,0,4a: Local Bus
10.13,v9,WF TDM v9.0.1 - official - patch 2,RTP_2032,RTP,2032,Pk,HBS,LCL,0,0: Total
10.13,v9,WF TDM v9.0.1 - official - patch 2,RTP_2032,RTP,2032,Pk,HBW,LCL,2852,4: Transit
10.13,v9,WF TDM v9.0.1 - official - patch 2,RTP_2032,RTP,2032,Pk,HBW,LCL,2852,4a: Local Bus
10.13,v9,WF TDM v9.0.1 - official - patch 2,RTP_2032,RTP,2032,Pk,HBW,LCL,2852,0: Total
10.13,v9,WF TDM v9.0.1 - official - patch 2,RTP_2032,RTP,2032,Pk,NHB,LCL,466,4: Transit
10.13,v9,WF TDM v9.0.1 - official - patch 2,RTP_2032,RTP,2032,Pk,NHB,LCL,466,4a: Local Bus
10.13,v9,WF TDM v9.0.1 - official - patch 2,RTP_2032,RTP,2032,Pk,NHB,LCL,466,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBC,LCL,0,4: Transit
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBC,LCL,0,4a: Local Bus
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBC,LCL,0,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBO,LCL,4238,4: Transit
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBO,LCL,4238,4a: Local Bus
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBO,LCL,4238,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBS,LCL,0,4: Transit
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBS,LCL,0,4a: Local Bus
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBS,LCL,0,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBW,LCL,1678,4: Transit
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBW,LCL,1678,4a: Local Bus
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,HBW,LCL,1678,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,NHB,LCL,994,4: Transit
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,NHB,LCL,994,4a: Local Bus
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Ok,NHB,LCL,994,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBC,LCL,2916,4: Transit
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBC,LCL,2916,4a: Local Bus
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBC,LCL,2916,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBO,LCL,2135,4: Transit
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBO,LCL,2135,4a: Local Bus
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBO,LCL,2135,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBS,LCL,0,4: Transit
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBS,LCL,0,4a: Local Bus
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBS,LCL,0,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBW,LCL,2912,4: Transit
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBW,LCL,2912,4a: Local Bus
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,HBW,LCL,2912,0: Total
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,NHB,LCL,490,4: Transit
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,NHB,LCL,490,4a: Local Bus
11.13,v9,WF TDM v9.0.2 - official,RTP_2032,RTP,2032,Pk,NHB,LCL,490,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBC,LCL,0,4: Transit
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBC,LCL,0,4a: Local Bus
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBC,LCL,0,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBO,LCL,3563,4: Transit
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBO,LCL,3563,4a: Local Bus
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBO,LCL,3563,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBS,LCL,0,4: Transit
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBS,LCL,0,4a: Local Bus
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBS,LCL,0,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBW,LCL,1215,4: Transit
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBW,LCL,1215,4a: Local Bus
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,HBW,LCL,1215,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,NHB,LCL,743,4: Transit
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,NHB,LCL,743,4a: Local Bus
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Ok,NHB,LCL,743,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,LCL,2240,4: Transit
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,LCL,2240,4a: Local Bus
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,LCL,2240,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,LCL,1703,4: Transit
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,LCL,1703,4a: Local Bus
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,LCL,1703,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,LCL,0,4: Transit
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,LCL,0,4a: Local Bus
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,LCL,0,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,LCL,2068,4: Transit
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,LCL,2068,4a: Local Bus
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,LCL,2068,0: Total
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,LCL,358,4: Transit
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,LCL,358,4a: Local Bus
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,LCL,358,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBC,LCL,0,4: Transit
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBC,LCL,0,4a: Local Bus
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBC,LCL,0,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBO,LCL,3568,4: Transit
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBO,LCL,3568,4a: Local Bus
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBO,LCL,3568,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBS,LCL,0,4: Transit
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBS,LCL,0,4a: Local Bus
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBS,LCL,0,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBW,LCL,1220,4: Transit
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBW,LCL,1220,4a: Local Bus
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBW,LCL,1220,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,NHB,LCL,743,4: Transit
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,NHB,LCL,743,4a: Local Bus
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,NHB,LCL,743,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBC,LCL,2251,4: Transit
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBC,LCL,2251,4a: Local Bus
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBC,LCL,2251,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBO,LCL,1702,4: Transit
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBO,LCL,1702,4a: Local Bus
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBO,LCL,1702,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBS,LCL,0,4: Transit
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBS,LCL,0,4a: Local Bus
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBS,LCL,0,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBW,LCL,2077,4: Transit
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBW,LCL,2077,4a: Local Bus
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBW,LCL,2077,0: Total
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,NHB,LCL,355,4: Transit
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,NHB,LCL,355,4a: Local Bus
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,NHB,LCL,355,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBC,LCL,0,4: Transit
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBC,LCL,0,4a: Local Bus
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBC,LCL,0,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBO,LCL,3628,4: Transit
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBO,LCL,3628,4a: Local Bus
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBO,LCL,3628,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBS,LCL,0,4: Transit
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBS,LCL,0,4a: Local Bus
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBS,LCL,0,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBW,LCL,1202,4: Transit
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBW,LCL,1202,4a: Local Bus
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBW,LCL,1202,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,NHB,LCL,731,4: Transit
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,NHB,LCL,731,4a: Local Bus
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,NHB,LCL,731,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBC,LCL,2251,4: Transit
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBC,LCL,2251,4a: Local Bus
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBC,LCL,2251,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBO,LCL,1706,4: Transit
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBO,LCL,1706,4a: Local Bus
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBO,LCL,1706,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBS,LCL,0,4: Transit
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBS,LCL,0,4a: Local Bus
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBS,LCL,0,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBW,LCL,2063,4: Transit
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBW,LCL,2063,4a: Local Bus
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBW,LCL,2063,0: Total
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,NHB,LCL,352,4: Transit
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,NHB,LCL,352,4a: Local Bus
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,NHB,LCL,352,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,LCL,0,4: Transit
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,LCL,0,4a: Local Bus
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,LCL,0,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,LCL,4359,4: Transit
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,LCL,4359,4a: Local Bus
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,LCL,4359,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBS,LCL,0,4: Transit
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBS,LCL,0,4a: Local Bus
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBS,LCL,0,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBW,LCL,1454,4: Transit
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBW,LCL,1454,4a: Local Bus
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBW,LCL,1454,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,NHB,LCL,891,4: Transit
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,NHB,LCL,891,4a: Local Bus
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,NHB,LCL,891,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBC,LCL,2343,4: Transit
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBC,LCL,2343,4a: Local Bus
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBC,LCL,2343,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBO,LCL,2061,4: Transit
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBO,LCL,2061,4a: Local Bus
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBO,LCL,2061,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBS,LCL,0,4: Transit
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBS,LCL,0,4a: Local Bus
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBS,LCL,0,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBW,LCL,2448,4: Transit
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBW,LCL,2448,4a: Local Bus
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,HBW,LCL,2448,0: Total
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,NHB,LCL,428,4: Transit
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,NHB,LCL,428,4a: Local Bus
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Pk,NHB,LCL,428,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBC,LCL,0,4: Transit
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBC,LCL,0,4a: Local Bus
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBC,LCL,0,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBO,LCL,4366,4: Transit
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBO,LCL,4366,4a: Local Bus
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBO,LCL,4366,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBS,LCL,0,4: Transit
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBS,LCL,0,4a: Local Bus
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBS,LCL,0,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBW,LCL,1461,4: Transit
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBW,LCL,1461,4a: Local Bus
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,HBW,LCL,1461,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,NHB,LCL,892,4: Transit
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,NHB,LCL,892,4a: Local Bus
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Ok,NHB,LCL,892,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBC,LCL,2365,4: Transit
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBC,LCL,2365,4a: Local Bus
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBC,LCL,2365,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBO,LCL,2066,4: Transit
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBO,LCL,2066,4a: Local Bus
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBO,LCL,2066,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBS,LCL,0,4: Transit
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBS,LCL,0,4a: Local Bus
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBS,LCL,0,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBW,LCL,2459,4: Transit
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBW,LCL,2459,4a: Local Bus
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,HBW,LCL,2459,0: Total
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,NHB,LCL,425,4: Transit
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,NHB,LCL,425,4a: Local Bus
10.16,v9,WF TDM v9.0.1 - official - patch 2,RTP_2050,RTP,2050,Pk,NHB,LCL,425,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBC,LCL,0,4: Transit
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBC,LCL,0,4a: Local Bus
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBC,LCL,0,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBO,LCL,4407,4: Transit
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBO,LCL,4407,4a: Local Bus
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBO,LCL,4407,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBS,LCL,0,4: Transit
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBS,LCL,0,4a: Local Bus
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBS,LCL,0,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBW,LCL,1471,4: Transit
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBW,LCL,1471,4a: Local Bus
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,HBW,LCL,1471,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,NHB,LCL,896,4: Transit
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,NHB,LCL,896,4a: Local Bus
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Ok,NHB,LCL,896,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBC,LCL,2350,4: Transit
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBC,LCL,2350,4a: Local Bus
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBC,LCL,2350,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBO,LCL,2086,4: Transit
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBO,LCL,2086,4a: Local Bus
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBO,LCL,2086,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBS,LCL,0,4: Transit
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBS,LCL,0,4a: Local Bus
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBS,LCL,0,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBW,LCL,2470,4: Transit
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBW,LCL,2470,4a: Local Bus
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,HBW,LCL,2470,0: Total
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,NHB,LCL,435,4: Transit
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,NHB,LCL,435,4a: Local Bus
11.16,v9,WF TDM v9.0.2 - official,RTP_2050,RTP,2050,Pk,NHB,LCL,435,0: Total
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBC,LCL,0,4: Transit
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBC,LCL,0,4a: Local Bus
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBC,LCL,0,0: Total
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBO,LCL,12740,4: Transit
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBO,LCL,12740,4a: Local Bus
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBO,LCL,12740,0: Total
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBS,LCL,0,4: Transit
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBS,LCL,0,4a: Local Bus
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBS,LCL,0,0: Total
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBW,LCL,6472,4: Transit
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBW,LCL,6472,4a: Local Bus
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,HBW,LCL,6472,0: Total
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,NHB,LCL,2747,4: Transit
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,NHB,LCL,2747,4a: Local Bus
9.18,v9,WF TDM v9.0 - official,TIP_2028,TIP,2028,Ok,NHB,LCL,2747,0: Total
