,scenarioID,PERIOD,TRIPPURP,MODE,TRIPS,tdmVersionWithDate,scenarioName,scenarioGroup,scenarioYear,modeGroup
4075,11.09,Pk,HBS,LCL,0,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,Transit
4076,11.09,Pk,HBW,LCL,11635,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,LCL
4077,11.09,Pk,HBW,LCL,11635,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,Transit
4078,11.09,Pk,NHB,LCL,1410,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,LCL
4079,11.09,Pk,NHB,LCL,1410,WF TDM v9.0.2 - official,NoBuild_2032,NoBuild,2032,Transit
4080,9.1,Ok,HBC,LCL,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,LCL
4081,9.1,Ok,HBC,LCL,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
4082,9.1,Ok,HBO,LCL,15253,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,LCL
4083,9.1,Ok,HBO,LCL,15253,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
4084,9.1,Ok,HBS,LCL,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,LCL
4085,9.1,Ok,HBS,LCL,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
4086,9.1,Ok,HBW,LCL,7607,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,LCL
4087,9.1,Ok,HBW,LCL,7607,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
4088,9.1,Ok,NHB,LCL,3153,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,LCL
4089,9.1,Ok,NHB,LCL,3153,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
4090,9.1,Pk,HBC,LCL,6589,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,LCL
4091,9.1,Pk,HBC,LCL,6589,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
4092,9.1,Pk,HBO,LCL,7615,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,LCL
4093,9.1,Pk,HBO,LCL,7615,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
4094,9.1,Pk,HBS,LCL,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,LCL
4095,9.1,Pk,HBS,LCL,0,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
4096,9.1,Pk,HBW,LCL,12881,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,LCL
4097,9.1,Pk,HBW,LCL,12881,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
4098,9.1,Pk,NHB,LCL,1555,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,LCL
4099,9.1,Pk,NHB,LCL,1555,WF TDM v9.0 - official,NoBuild_2042,NoBuild,2042,Transit
4100,10.1,Ok,HBC,LCL,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,LCL
4101,10.1,Ok,HBC,LCL,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
4102,10.1,Ok,HBO,LCL,15272,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,LCL
4103,10.1,Ok,HBO,LCL,15272,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
4104,10.1,Ok,HBS,LCL,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,LCL
4105,10.1,Ok,HBS,LCL,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
4106,10.1,Ok,HBW,LCL,7559,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,LCL
4107,10.1,Ok,HBW,LCL,7559,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
4108,10.1,Ok,NHB,LCL,3130,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,LCL
4109,10.1,Ok,NHB,LCL,3130,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
4110,10.1,Pk,HBC,LCL,6678,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,LCL
4111,10.1,Pk,HBC,LCL,6678,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
4112,10.1,Pk,HBO,LCL,7651,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,LCL
4113,10.1,Pk,HBO,LCL,7651,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
4114,10.1,Pk,HBS,LCL,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,LCL
4115,10.1,Pk,HBS,LCL,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
4116,10.1,Pk,HBW,LCL,12912,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,LCL
4117,10.1,Pk,HBW,LCL,12912,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
4118,10.1,Pk,NHB,LCL,1549,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,LCL
4119,10.1,Pk,NHB,LCL,1549,WF TDM v9.0.1 - official - patch 2,NoBuild_2042,NoBuild,2042,Transit
4120,11.1,Ok,HBC,LCL,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,LCL
4121,11.1,Ok,HBC,LCL,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
4122,11.1,Ok,HBO,LCL,15280,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,LCL
4123,11.1,Ok,HBO,LCL,15280,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
4124,11.1,Ok,HBS,LCL,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,LCL
4125,11.1,Ok,HBS,LCL,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
4126,11.1,Ok,HBW,LCL,7557,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,LCL
4127,11.1,Ok,HBW,LCL,7557,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
4128,11.1,Ok,NHB,LCL,3131,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,LCL
4129,11.1,Ok,NHB,LCL,3131,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
4130,11.1,Pk,HBC,LCL,6660,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,LCL
4131,11.1,Pk,HBC,LCL,6660,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
4132,11.1,Pk,HBO,LCL,7652,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,LCL
4133,11.1,Pk,HBO,LCL,7652,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
4134,11.1,Pk,HBS,LCL,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,LCL
4135,11.1,Pk,HBS,LCL,0,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
4136,11.1,Pk,HBW,LCL,12894,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,LCL
4137,11.1,Pk,HBW,LCL,12894,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
4138,11.1,Pk,NHB,LCL,1550,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,LCL
4139,11.1,Pk,NHB,LCL,1550,WF TDM v9.0.2 - official,NoBuild_2042,NoBuild,2042,Transit
4140,9.11,Ok,HBC,LCL,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,LCL
4141,9.11,Ok,HBC,LCL,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
4142,9.11,Ok,HBO,LCL,16519,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,LCL
4143,9.11,Ok,HBO,LCL,16519,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
4144,9.11,Ok,HBS,LCL,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,LCL
4145,9.11,Ok,HBS,LCL,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
4146,9.11,Ok,HBW,LCL,8007,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,LCL
4147,9.11,Ok,HBW,LCL,8007,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
4148,9.11,Ok,NHB,LCL,3351,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,LCL
4149,9.11,Ok,NHB,LCL,3351,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
4150,9.11,Pk,HBC,LCL,6994,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,LCL
4151,9.11,Pk,HBC,LCL,6994,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
4152,9.11,Pk,HBO,LCL,8218,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,LCL
4153,9.11,Pk,HBO,LCL,8218,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
4154,9.11,Pk,HBS,LCL,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,LCL
4155,9.11,Pk,HBS,LCL,0,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
4156,9.11,Pk,HBW,LCL,13406,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,LCL
4157,9.11,Pk,HBW,LCL,13406,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
4158,9.11,Pk,NHB,LCL,1656,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,LCL
4159,9.11,Pk,NHB,LCL,1656,WF TDM v9.0 - official,NoBuild_2050,NoBuild,2050,Transit
4160,10.11,Ok,HBC,LCL,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,LCL
4161,10.11,Ok,HBC,LCL,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
4162,10.11,Ok,HBO,LCL,16578,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,LCL
4163,10.11,Ok,HBO,LCL,16578,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
4164,10.11,Ok,HBS,LCL,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,LCL
4165,10.11,Ok,HBS,LCL,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
4166,10.11,Ok,HBW,LCL,8019,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,LCL
4167,10.11,Ok,HBW,LCL,8019,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
4168,10.11,Ok,NHB,LCL,3332,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,LCL
4169,10.11,Ok,NHB,LCL,3332,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
4170,10.11,Pk,HBC,LCL,7008,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,LCL
4171,10.11,Pk,HBC,LCL,7008,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
4172,10.11,Pk,HBO,LCL,8261,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,LCL
4173,10.11,Pk,HBO,LCL,8261,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
4174,10.11,Pk,HBS,LCL,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,LCL
4175,10.11,Pk,HBS,LCL,0,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
4176,10.11,Pk,HBW,LCL,13518,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,LCL
4177,10.11,Pk,HBW,LCL,13518,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
4178,10.11,Pk,NHB,LCL,1647,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,LCL
4179,10.11,Pk,NHB,LCL,1647,WF TDM v9.0.1 - official - patch 2,NoBuild_2050,NoBuild,2050,Transit
4180,11.11,Ok,HBC,LCL,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,LCL
4181,11.11,Ok,HBC,LCL,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
4182,11.11,Ok,HBO,LCL,16577,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,LCL
4183,11.11,Ok,HBO,LCL,16577,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
4184,11.11,Ok,HBS,LCL,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,LCL
4185,11.11,Ok,HBS,LCL,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
4186,11.11,Ok,HBW,LCL,7957,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,LCL
4187,11.11,Ok,HBW,LCL,7957,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
4188,11.11,Ok,NHB,LCL,3331,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,LCL
4189,11.11,Ok,NHB,LCL,3331,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
4190,11.11,Pk,HBC,LCL,7058,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,LCL
4191,11.11,Pk,HBC,LCL,7058,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
4192,11.11,Pk,HBO,LCL,8262,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,LCL
4193,11.11,Pk,HBO,LCL,8262,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
4194,11.11,Pk,HBS,LCL,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,LCL
4195,11.11,Pk,HBS,LCL,0,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
4196,11.11,Pk,HBW,LCL,13411,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,LCL
4197,11.11,Pk,HBW,LCL,13411,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
4198,11.11,Pk,NHB,LCL,1647,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,LCL
4199,11.11,Pk,NHB,LCL,1647,WF TDM v9.0.2 - official,NoBuild_2050,NoBuild,2050,Transit
4200,9.01,Ok,HBC,COR,0,WF TDM v9.0 - official,BY_2019,BY,2019,COR
4201,9.01,Ok,HBC,COR,0,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
4202,9.01,Ok,HBO,COR,261,WF TDM v9.0 - official,BY_2019,BY,2019,COR
4203,9.01,Ok,HBO,COR,261,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
4204,9.01,Ok,HBS,COR,0,WF TDM v9.0 - official,BY_2019,BY,2019,COR
4205,9.01,Ok,HBS,COR,0,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
4206,9.01,Ok,HBW,COR,85,WF TDM v9.0 - official,BY_2019,BY,2019,COR
4207,9.01,Ok,HBW,COR,85,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
4208,9.01,Ok,NHB,COR,59,WF TDM v9.0 - official,BY_2019,BY,2019,COR
4209,9.01,Ok,NHB,COR,59,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
4210,9.01,Pk,HBC,COR,29,WF TDM v9.0 - official,BY_2019,BY,2019,COR
4211,9.01,Pk,HBC,COR,29,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
4212,9.01,Pk,HBO,COR,139,WF TDM v9.0 - official,BY_2019,BY,2019,COR
4213,9.01,Pk,HBO,COR,139,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
4214,9.01,Pk,HBS,COR,0,WF TDM v9.0 - official,BY_2019,BY,2019,COR
4215,9.01,Pk,HBS,COR,0,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
4216,9.01,Pk,HBW,COR,154,WF TDM v9.0 - official,BY_2019,BY,2019,COR
4217,9.01,Pk,HBW,COR,154,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
4218,9.01,Pk,NHB,COR,28,WF TDM v9.0 - official,BY_2019,BY,2019,COR
4219,9.01,Pk,NHB,COR,28,WF TDM v9.0 - official,BY_2019,BY,2019,Transit
4220,10.01,Ok,HBC,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,COR
4221,10.01,Ok,HBC,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
4222,10.01,Ok,HBO,COR,260,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,COR
4223,10.01,Ok,HBO,COR,260,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
4224,10.01,Ok,HBS,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,COR
4225,10.01,Ok,HBS,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
4226,10.01,Ok,HBW,COR,85,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,COR
4227,10.01,Ok,HBW,COR,85,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
4228,10.01,Ok,NHB,COR,59,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,COR
4229,10.01,Ok,NHB,COR,59,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
4230,10.01,Pk,HBC,COR,29,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,COR
4231,10.01,Pk,HBC,COR,29,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
4232,10.01,Pk,HBO,COR,138,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,COR
4233,10.01,Pk,HBO,COR,138,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
4234,10.01,Pk,HBS,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,COR
4235,10.01,Pk,HBS,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
4236,10.01,Pk,HBW,COR,154,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,COR
4237,10.01,Pk,HBW,COR,154,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
4238,10.01,Pk,NHB,COR,28,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,COR
4239,10.01,Pk,NHB,COR,28,WF TDM v9.0.1 - official - patch 2,BY_2019,BY,2019,Transit
4240,11.01,Ok,HBC,COR,0,WF TDM v9.0.2 - official,BY_2019,BY,2019,COR
4241,11.01,Ok,HBC,COR,0,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
4242,11.01,Ok,HBO,COR,260,WF TDM v9.0.2 - official,BY_2019,BY,2019,COR
4243,11.01,Ok,HBO,COR,260,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
4244,11.01,Ok,HBS,COR,0,WF TDM v9.0.2 - official,BY_2019,BY,2019,COR
4245,11.01,Ok,HBS,COR,0,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
4246,11.01,Ok,HBW,COR,85,WF TDM v9.0.2 - official,BY_2019,BY,2019,COR
4247,11.01,Ok,HBW,COR,85,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
4248,11.01,Ok,NHB,COR,59,WF TDM v9.0.2 - official,BY_2019,BY,2019,COR
4249,11.01,Ok,NHB,COR,59,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
4250,11.01,Pk,HBC,COR,29,WF TDM v9.0.2 - official,BY_2019,BY,2019,COR
4251,11.01,Pk,HBC,COR,29,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
4252,11.01,Pk,HBO,COR,138,WF TDM v9.0.2 - official,BY_2019,BY,2019,COR
4253,11.01,Pk,HBO,COR,138,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
4254,11.01,Pk,HBS,COR,0,WF TDM v9.0.2 - official,BY_2019,BY,2019,COR
4255,11.01,Pk,HBS,COR,0,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
4256,11.01,Pk,HBW,COR,154,WF TDM v9.0.2 - official,BY_2019,BY,2019,COR
4257,11.01,Pk,HBW,COR,154,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
4258,11.01,Pk,NHB,COR,28,WF TDM v9.0.2 - official,BY_2019,BY,2019,COR
4259,11.01,Pk,NHB,COR,28,WF TDM v9.0.2 - official,BY_2019,BY,2019,Transit
4260,9.02,Ok,HBC,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,COR
4261,9.02,Ok,HBC,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
4262,9.02,Ok,HBO,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,COR
4263,9.02,Ok,HBO,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
4264,9.02,Ok,HBS,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,COR
4265,9.02,Ok,HBS,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
4266,9.02,Ok,HBW,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,COR
4267,9.02,Ok,HBW,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
4268,9.02,Ok,NHB,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,COR
4269,9.02,Ok,NHB,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
4270,9.02,Pk,HBC,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,COR
4271,9.02,Pk,HBC,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
4272,9.02,Pk,HBO,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,COR
4273,9.02,Pk,HBO,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
4274,9.02,Pk,HBS,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,COR
4275,9.02,Pk,HBS,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
4276,9.02,Pk,HBW,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,COR
4277,9.02,Pk,HBW,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
4278,9.02,Pk,NHB,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,COR
4279,9.02,Pk,NHB,COR,0,WF TDM v9.0 - official,BY_2023,BY,2023,Transit
4280,10.02,Ok,HBC,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,COR
4281,10.02,Ok,HBC,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,Transit
4282,10.02,Ok,HBO,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,COR
4283,10.02,Ok,HBO,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,Transit
4284,10.02,Ok,HBS,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,COR
4285,10.02,Ok,HBS,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,Transit
4286,10.02,Ok,HBW,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,COR
4287,10.02,Ok,HBW,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,Transit
4288,10.02,Ok,NHB,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,COR
4289,10.02,Ok,NHB,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,Transit
4290,10.02,Pk,HBC,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,COR
4291,10.02,Pk,HBC,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,Transit
4292,10.02,Pk,HBO,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,COR
4293,10.02,Pk,HBO,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,Transit
4294,10.02,Pk,HBS,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,COR
4295,10.02,Pk,HBS,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,Transit
4296,10.02,Pk,HBW,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,COR
4297,10.02,Pk,HBW,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,Transit
4298,10.02,Pk,NHB,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,COR
4299,10.02,Pk,NHB,COR,0,WF TDM v9.0.1 - official - patch 2,BY_2023,BY,2023,Transit
4300,11.02,Ok,HBC,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,COR
4301,11.02,Ok,HBC,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,Transit
4302,11.02,Ok,HBO,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,COR
4303,11.02,Ok,HBO,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,Transit
4304,11.02,Ok,HBS,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,COR
4305,11.02,Ok,HBS,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,Transit
4306,11.02,Ok,HBW,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,COR
4307,11.02,Ok,HBW,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,Transit
4308,11.02,Ok,NHB,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,COR
4309,11.02,Ok,NHB,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,Transit
4310,11.02,Pk,HBC,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,COR
4311,11.02,Pk,HBC,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,Transit
4312,11.02,Pk,HBO,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,COR
4313,11.02,Pk,HBO,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,Transit
4314,11.02,Pk,HBS,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,COR
4315,11.02,Pk,HBS,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,Transit
4316,11.02,Pk,HBW,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,COR
4317,11.02,Pk,HBW,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,Transit
4318,11.02,Pk,NHB,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,COR
4319,11.02,Pk,NHB,COR,0,WF TDM v9.0.2 - official,BY_2023,BY,2023,Transit
4320,9.13,Ok,HBC,COR,0,WF TDM v9.0 - official,RTP_2032,RTP,2032,COR
4321,9.13,Ok,HBC,COR,0,WF TDM v9.0 - official,RTP_2032,RTP,2032,Transit
4322,9.13,Ok,HBO,COR,23389,WF TDM v9.0 - official,RTP_2032,RTP,2032,COR
4323,9.13,Ok,HBO,COR,23389,WF TDM v9.0 - official,RTP_2032,RTP,2032,Transit
4324,9.13,Ok,HBS,COR,0,WF TDM v9.0 - official,RTP_2032,RTP,2032,COR
