CO_NAME,YEAR,ModelVersion,Category,ControlTotal
Utah,2041,v8.3.2,HH_Size,3.1
Utah,2042,v8.3.2,HH_Size,3.09
Utah,2043,v8.3.2,HH_Size,3.09
Utah,2044,v8.3.2,HH_Size,3.08
Utah,2045,v8.3.2,HH_Size,3.07
Utah,2046,v8.3.2,HH_Size,3.06
Utah,2047,v8.3.2,HH_Size,3.06
Utah,2048,v8.3.2,HH_Size,3.05
Utah,2049,v8.3.2,HH_Size,3.04
Utah,2050,v8.3.2,HH_Size,3.03
Utah,2051,v8.3.2,HH_Size,3.02
Utah,2052,v8.3.2,HH_Size,3.01
Utah,2053,v8.3.2,HH_Size,3.0
Utah,2054,v8.3.2,HH_Size,2.99
Utah,2055,v8.3.2,HH_Size,2.98
Utah,2056,v8.3.2,HH_Size,2.97
Utah,2057,v8.3.2,HH_Size,2.96
Utah,2058,v8.3.2,HH_Size,2.95
Utah,2059,v8.3.2,HH_Size,2.95
Utah,2060,v8.3.2,HH_Size,2.94
Weber,1990,v8.3.2,HH_Size,2.93
Weber,1991,v8.3.2,HH_Size,2.93
Weber,1992,v8.3.2,HH_Size,2.93
Weber,1993,v8.3.2,HH_Size,2.93
Weber,1994,v8.3.2,HH_Size,2.94
Weber,1995,v8.3.2,HH_Size,2.94
Weber,1996,v8.3.2,HH_Size,2.94
Weber,1997,v8.3.2,HH_Size,2.94
Weber,1998,v8.3.2,HH_Size,2.94
Weber,1999,v8.3.2,HH_Size,2.94
Weber,2000,v8.3.2,HH_Size,2.95
Weber,2001,v8.3.2,HH_Size,2.94
Weber,2002,v8.3.2,HH_Size,2.94
Weber,2003,v8.3.2,HH_Size,2.93
Weber,2004,v8.3.2,HH_Size,2.93
Weber,2005,v8.3.2,HH_Size,2.92
Weber,2006,v8.3.2,HH_Size,2.92
Weber,2007,v8.3.2,HH_Size,2.92
Weber,2008,v8.3.2,HH_Size,2.91
Weber,2009,v8.3.2,HH_Size,2.91
Weber,2010,v8.3.2,HH_Size,2.9
Weber,2011,v8.3.2,HH_Size,2.88
Weber,2012,v8.3.2,HH_Size,2.85
Weber,2013,v8.3.2,HH_Size,2.84
Weber,2014,v8.3.2,HH_Size,2.82
Weber,2015,v8.3.2,HH_Size,2.8
Weber,2016,v8.3.2,HH_Size,2.79
Weber,2017,v8.3.2,HH_Size,2.77
Weber,2018,v8.3.2,HH_Size,2.76
Weber,2019,v8.3.2,HH_Size,2.75
Weber,2020,v8.3.2,HH_Size,2.74
Weber,2021,v8.3.2,HH_Size,2.73
Weber,2022,v8.3.2,HH_Size,2.72
Weber,2023,v8.3.2,HH_Size,2.7
Weber,2024,v8.3.2,HH_Size,2.69
Weber,2025,v8.3.2,HH_Size,2.68
Weber,2026,v8.3.2,HH_Size,2.66
Weber,2027,v8.3.2,HH_Size,2.65
Weber,2028,v8.3.2,HH_Size,2.63
Weber,2029,v8.3.2,HH_Size,2.62
Weber,2030,v8.3.2,HH_Size,2.61
Weber,2031,v8.3.2,HH_Size,2.59
Weber,2032,v8.3.2,HH_Size,2.58
Weber,2033,v8.3.2,HH_Size,2.57
Weber,2034,v8.3.2,HH_Size,2.56
Weber,2035,v8.3.2,HH_Size,2.55
Weber,2036,v8.3.2,HH_Size,2.54
Weber,2037,v8.3.2,HH_Size,2.53
Weber,2038,v8.3.2,HH_Size,2.52
Weber,2039,v8.3.2,HH_Size,2.51
Weber,2040,v8.3.2,HH_Size,2.5
Weber,2041,v8.3.2,HH_Size,2.49
Weber,2042,v8.3.2,HH_Size,2.49
Weber,2043,v8.3.2,HH_Size,2.48
Weber,2044,v8.3.2,HH_Size,2.48
Weber,2045,v8.3.2,HH_Size,2.47
Weber,2046,v8.3.2,HH_Size,2.47
Weber,2047,v8.3.2,HH_Size,2.47
Weber,2048,v8.3.2,HH_Size,2.46
Weber,2049,v8.3.2,HH_Size,2.46
Weber,2050,v8.3.2,HH_Size,2.46
Weber,2051,v8.3.2,HH_Size,2.46
Weber,2052,v8.3.2,HH_Size,2.45
Weber,2053,v8.3.2,HH_Size,2.45
Weber,2054,v8.3.2,HH_Size,2.45
Weber,2055,v8.3.2,HH_Size,2.44
Weber,2056,v8.3.2,HH_Size,2.44
Weber,2057,v8.3.2,HH_Size,2.43
Weber,2058,v8.3.2,HH_Size,2.43
Weber,2059,v8.3.2,HH_Size,2.42
Weber,2060,v8.3.2,HH_Size,2.41
Davis,1990,v9.0.0,HH_Size,3.42
Davis,1991,v9.0.0,HH_Size,3.41
Davis,1992,v9.0.0,HH_Size,3.4
Davis,1993,v9.0.0,HH_Size,3.39
Davis,1994,v9.0.0,HH_Size,3.38
Davis,1995,v9.0.0,HH_Size,3.36
Davis,1996,v9.0.0,HH_Size,3.35
Davis,1997,v9.0.0,HH_Size,3.34
Davis,1998,v9.0.0,HH_Size,3.33
Davis,1999,v9.0.0,HH_Size,3.32
Davis,2000,v9.0.0,HH_Size,3.3
Davis,2001,v9.0.0,HH_Size,3.3
Davis,2002,v9.0.0,HH_Size,3.29
Davis,2003,v9.0.0,HH_Size,3.29
Davis,2004,v9.0.0,HH_Size,3.28
Davis,2005,v9.0.0,HH_Size,3.27
Davis,2006,v9.0.0,HH_Size,3.27
Davis,2007,v9.0.0,HH_Size,3.26
Davis,2008,v9.0.0,HH_Size,3.25
Davis,2009,v9.0.0,HH_Size,3.25
Davis,2010,v9.0.0,HH_Size,3.25
Davis,2011,v9.0.0,HH_Size,3.25
Davis,2012,v9.0.0,HH_Size,3.25
Davis,2013,v9.0.0,HH_Size,3.24
Davis,2014,v9.0.0,HH_Size,3.24
Davis,2015,v9.0.0,HH_Size,3.24
Davis,2016,v9.0.0,HH_Size,3.23
Davis,2017,v9.0.0,HH_Size,3.23
Davis,2018,v9.0.0,HH_Size,3.23
Davis,2019,v9.0.0,HH_Size,3.23
Davis,2020,v9.0.0,HH_Size,3.22
Davis,2021,v9.0.0,HH_Size,3.2
Davis,2022,v9.0.0,HH_Size,3.17
Davis,2023,v9.0.0,HH_Size,3.15
Davis,2024,v9.0.0,HH_Size,3.12
Davis,2025,v9.0.0,HH_Size,3.09
Davis,2026,v9.0.0,HH_Size,3.07
Davis,2027,v9.0.0,HH_Size,3.04
Davis,2028,v9.0.0,HH_Size,3.02
Davis,2029,v9.0.0,HH_Size,3.0
Davis,2030,v9.0.0,HH_Size,2.97
Davis,2031,v9.0.0,HH_Size,2.95
Davis,2032,v9.0.0,HH_Size,2.92
Davis,2033,v9.0.0,HH_Size,2.9
Davis,2034,v9.0.0,HH_Size,2.88
Davis,2035,v9.0.0,HH_Size,2.86
Davis,2036,v9.0.0,HH_Size,2.84
Davis,2037,v9.0.0,HH_Size,2.82
Davis,2038,v9.0.0,HH_Size,2.81
Davis,2039,v9.0.0,HH_Size,2.79
Davis,2040,v9.0.0,HH_Size,2.78
Davis,2041,v9.0.0,HH_Size,2.76
Davis,2042,v9.0.0,HH_Size,2.75
Davis,2043,v9.0.0,HH_Size,2.73
Davis,2044,v9.0.0,HH_Size,2.72
Davis,2045,v9.0.0,HH_Size,2.71
Davis,2046,v9.0.0,HH_Size,2.7
Davis,2047,v9.0.0,HH_Size,2.69
Davis,2048,v9.0.0,HH_Size,2.68
Davis,2049,v9.0.0,HH_Size,2.67
Davis,2050,v9.0.0,HH_Size,2.65
Davis,2051,v9.0.0,HH_Size,2.64
Davis,2052,v9.0.0,HH_Size,2.63
Davis,2053,v9.0.0,HH_Size,2.61
Davis,2054,v9.0.0,HH_Size,2.6
Davis,2055,v9.0.0,HH_Size,2.58
Davis,2056,v9.0.0,HH_Size,2.56
Davis,2057,v9.0.0,HH_Size,2.54
Davis,2058,v9.0.0,HH_Size,2.53
Davis,2059,v9.0.0,HH_Size,2.5
Davis,2060,v9.0.0,HH_Size,2.48
Salt Lake,1990,v9.0.0,HH_Size,2.96
Salt Lake,1991,v9.0.0,HH_Size,2.97
Salt Lake,1992,v9.0.0,HH_Size,2.97
Salt Lake,1993,v9.0.0,HH_Size,2.97
Salt Lake,1994,v9.0.0,HH_Size,2.98
Salt Lake,1995,v9.0.0,HH_Size,2.98
Salt Lake,1996,v9.0.0,HH_Size,2.98
Salt Lake,1997,v9.0.0,HH_Size,2.99
Salt Lake,1998,v9.0.0,HH_Size,2.99
Salt Lake,1999,v9.0.0,HH_Size,2.99
Salt Lake,2000,v9.0.0,HH_Size,2.99
Salt Lake,2001,v9.0.0,HH_Size,2.99
Salt Lake,2002,v9.0.0,HH_Size,2.99
Salt Lake,2003,v9.0.0,HH_Size,2.98
Salt Lake,2004,v9.0.0,HH_Size,2.98
Salt Lake,2005,v9.0.0,HH_Size,2.98
Salt Lake,2006,v9.0.0,HH_Size,2.98
Salt Lake,2007,v9.0.0,HH_Size,2.97
Salt Lake,2008,v9.0.0,HH_Size,2.97
Salt Lake,2009,v9.0.0,HH_Size,2.97
Salt Lake,2010,v9.0.0,HH_Size,2.97
Salt Lake,2011,v9.0.0,HH_Size,2.96
Salt Lake,2012,v9.0.0,HH_Size,2.95
Salt Lake,2013,v9.0.0,HH_Size,2.95
Salt Lake,2014,v9.0.0,HH_Size,2.94
Salt Lake,2015,v9.0.0,HH_Size,2.93
Salt Lake,2016,v9.0.0,HH_Size,2.92
Salt Lake,2017,v9.0.0,HH_Size,2.91
Salt Lake,2018,v9.0.0,HH_Size,2.91
Salt Lake,2019,v9.0.0,HH_Size,2.9
Salt Lake,2020,v9.0.0,HH_Size,2.89
Salt Lake,2021,v9.0.0,HH_Size,2.88
Salt Lake,2022,v9.0.0,HH_Size,2.86
Salt Lake,2023,v9.0.0,HH_Size,2.84
Salt Lake,2024,v9.0.0,HH_Size,2.83
Salt Lake,2025,v9.0.0,HH_Size,2.81
Salt Lake,2026,v9.0.0,HH_Size,2.8
Salt Lake,2027,v9.0.0,HH_Size,2.78
Salt Lake,2028,v9.0.0,HH_Size,2.77
Salt Lake,2029,v9.0.0,HH_Size,2.76
Salt Lake,2030,v9.0.0,HH_Size,2.74
Salt Lake,2031,v9.0.0,HH_Size,2.72
Salt Lake,2032,v9.0.0,HH_Size,2.71
Salt Lake,2033,v9.0.0,HH_Size,2.69
Salt Lake,2034,v9.0.0,HH_Size,2.67
Salt Lake,2035,v9.0.0,HH_Size,2.66
Salt Lake,2036,v9.0.0,HH_Size,2.64
Salt Lake,2037,v9.0.0,HH_Size,2.63
Salt Lake,2038,v9.0.0,HH_Size,2.61
Salt Lake,2039,v9.0.0,HH_Size,2.6
Salt Lake,2040,v9.0.0,HH_Size,2.59
Salt Lake,2041,v9.0.0,HH_Size,2.57
Salt Lake,2042,v9.0.0,HH_Size,2.56
Salt Lake,2043,v9.0.0,HH_Size,2.54
Salt Lake,2044,v9.0.0,HH_Size,2.53
Salt Lake,2045,v9.0.0,HH_Size,2.52
Salt Lake,2046,v9.0.0,HH_Size,2.5
Salt Lake,2047,v9.0.0,HH_Size,2.49
Salt Lake,2048,v9.0.0,HH_Size,2.48
Salt Lake,2049,v9.0.0,HH_Size,2.47
Salt Lake,2050,v9.0.0,HH_Size,2.46
Salt Lake,2051,v9.0.0,HH_Size,2.45
Salt Lake,2052,v9.0.0,HH_Size,2.44
Salt Lake,2053,v9.0.0,HH_Size,2.43
Salt Lake,2054,v9.0.0,HH_Size,2.42
Salt Lake,2055,v9.0.0,HH_Size,2.4
Salt Lake,2056,v9.0.0,HH_Size,2.39
Salt Lake,2057,v9.0.0,HH_Size,2.38
Salt Lake,2058,v9.0.0,HH_Size,2.37
Salt Lake,2059,v9.0.0,HH_Size,2.35
Salt Lake,2060,v9.0.0,HH_Size,2.34
Utah,1990,v9.0.0,HH_Size,3.62
Utah,1991,v9.0.0,HH_Size,3.62
Utah,1992,v9.0.0,HH_Size,3.61
Utah,1993,v9.0.0,HH_Size,3.61
Utah,1994,v9.0.0,HH_Size,3.61
Utah,1995,v9.0.0,HH_Size,3.6
Utah,1996,v9.0.0,HH_Size,3.6
Utah,1997,v9.0.0,HH_Size,3.6
Utah,1998,v9.0.0,HH_Size,3.6
Utah,1999,v9.0.0,HH_Size,3.59
Utah,2000,v9.0.0,HH_Size,3.59
Utah,2001,v9.0.0,HH_Size,3.59
Utah,2002,v9.0.0,HH_Size,3.59
Utah,2003,v9.0.0,HH_Size,3.59
Utah,2004,v9.0.0,HH_Size,3.58
Utah,2005,v9.0.0,HH_Size,3.58
Utah,2006,v9.0.0,HH_Size,3.58
Utah,2007,v9.0.0,HH_Size,3.58
Utah,2008,v9.0.0,HH_Size,3.58
Utah,2009,v9.0.0,HH_Size,3.58
Utah,2010,v9.0.0,HH_Size,3.58
Utah,2011,v9.0.0,HH_Size,3.57
Utah,2012,v9.0.0,HH_Size,3.57
Utah,2013,v9.0.0,HH_Size,3.56
Utah,2014,v9.0.0,HH_Size,3.55
Utah,2015,v9.0.0,HH_Size,3.54
Utah,2016,v9.0.0,HH_Size,3.54
Utah,2017,v9.0.0,HH_Size,3.53
Utah,2018,v9.0.0,HH_Size,3.52
Utah,2019,v9.0.0,HH_Size,3.51
Utah,2020,v9.0.0,HH_Size,3.51
Utah,2021,v9.0.0,HH_Size,3.48
Utah,2022,v9.0.0,HH_Size,3.46
Utah,2023,v9.0.0,HH_Size,3.43
Utah,2024,v9.0.0,HH_Size,3.4
Utah,2025,v9.0.0,HH_Size,3.37
Utah,2026,v9.0.0,HH_Size,3.34
Utah,2027,v9.0.0,HH_Size,3.32
Utah,2028,v9.0.0,HH_Size,3.29
Utah,2029,v9.0.0,HH_Size,3.26
Utah,2030,v9.0.0,HH_Size,3.24
Utah,2031,v9.0.0,HH_Size,3.21
Utah,2032,v9.0.0,HH_Size,3.19
Utah,2033,v9.0.0,HH_Size,3.17
Utah,2034,v9.0.0,HH_Size,3.15
Utah,2035,v9.0.0,HH_Size,3.13
Utah,2036,v9.0.0,HH_Size,3.11
Utah,2037,v9.0.0,HH_Size,3.1
Utah,2038,v9.0.0,HH_Size,3.08
Utah,2039,v9.0.0,HH_Size,3.07
Utah,2040,v9.0.0,HH_Size,3.06
Utah,2041,v9.0.0,HH_Size,3.04
Utah,2042,v9.0.0,HH_Size,3.03
Utah,2043,v9.0.0,HH_Size,3.01
Utah,2044,v9.0.0,HH_Size,3.0
Utah,2045,v9.0.0,HH_Size,2.99
Utah,2046,v9.0.0,HH_Size,2.97
Utah,2047,v9.0.0,HH_Size,2.96
Utah,2048,v9.0.0,HH_Size,2.95
Utah,2049,v9.0.0,HH_Size,2.94
Utah,2050,v9.0.0,HH_Size,2.92
Utah,2051,v9.0.0,HH_Size,2.91
Utah,2052,v9.0.0,HH_Size,2.9
Utah,2053,v9.0.0,HH_Size,2.88
Utah,2054,v9.0.0,HH_Size,2.86
Utah,2055,v9.0.0,HH_Size,2.85
Utah,2056,v9.0.0,HH_Size,2.83
Utah,2057,v9.0.0,HH_Size,2.81
Utah,2058,v9.0.0,HH_Size,2.79
Utah,2059,v9.0.0,HH_Size,2.77
Utah,2060,v9.0.0,HH_Size,2.76
Weber,1990,v9.0.0,HH_Size,2.93
Weber,1991,v9.0.0,HH_Size,2.93
Weber,1992,v9.0.0,HH_Size,2.93
Weber,1993,v9.0.0,HH_Size,2.93
Weber,1994,v9.0.0,HH_Size,2.94
Weber,1995,v9.0.0,HH_Size,2.94
Weber,1996,v9.0.0,HH_Size,2.94
Weber,1997,v9.0.0,HH_Size,2.94
Weber,1998,v9.0.0,HH_Size,2.94
Weber,1999,v9.0.0,HH_Size,2.94
Weber,2000,v9.0.0,HH_Size,2.95
Weber,2001,v9.0.0,HH_Size,2.94
Weber,2002,v9.0.0,HH_Size,2.94
Weber,2003,v9.0.0,HH_Size,2.93
Weber,2004,v9.0.0,HH_Size,2.93
Weber,2005,v9.0.0,HH_Size,2.93
Weber,2006,v9.0.0,HH_Size,2.92
Weber,2007,v9.0.0,HH_Size,2.92
Weber,2008,v9.0.0,HH_Size,2.91
Weber,2009,v9.0.0,HH_Size,2.91
Weber,2010,v9.0.0,HH_Size,2.92
Weber,2011,v9.0.0,HH_Size,2.91
Weber,2012,v9.0.0,HH_Size,2.91
Weber,2013,v9.0.0,HH_Size,2.91
Weber,2014,v9.0.0,HH_Size,2.91
Weber,2015,v9.0.0,HH_Size,2.91
Weber,2016,v9.0.0,HH_Size,2.9
Weber,2017,v9.0.0,HH_Size,2.9
Weber,2018,v9.0.0,HH_Size,2.9
Weber,2019,v9.0.0,HH_Size,2.9
Weber,2020,v9.0.0,HH_Size,2.9
Weber,2021,v9.0.0,HH_Size,2.89
Weber,2022,v9.0.0,HH_Size,2.87
Weber,2023,v9.0.0,HH_Size,2.86
Weber,2024,v9.0.0,HH_Size,2.84
Weber,2025,v9.0.0,HH_Size,2.83
Weber,2026,v9.0.0,HH_Size,2.81
Weber,2027,v9.0.0,HH_Size,2.8
Weber,2028,v9.0.0,HH_Size,2.78
Weber,2029,v9.0.0,HH_Size,2.77
Weber,2030,v9.0.0,HH_Size,2.75
Weber,2031,v9.0.0,HH_Size,2.74
Weber,2032,v9.0.0,HH_Size,2.72
Weber,2033,v9.0.0,HH_Size,2.7
Weber,2034,v9.0.0,HH_Size,2.69
Weber,2035,v9.0.0,HH_Size,2.67
Weber,2036,v9.0.0,HH_Size,2.66
Weber,2037,v9.0.0,HH_Size,2.65
Weber,2038,v9.0.0,HH_Size,2.63
Weber,2039,v9.0.0,HH_Size,2.62
Weber,2040,v9.0.0,HH_Size,2.61
Weber,2041,v9.0.0,HH_Size,2.6
Weber,2042,v9.0.0,HH_Size,2.58
Weber,2043,v9.0.0,HH_Size,2.57
Weber,2044,v9.0.0,HH_Size,2.55
Weber,2045,v9.0.0,HH_Size,2.54
Weber,2046,v9.0.0,HH_Size,2.53
Weber,2047,v9.0.0,HH_Size,2.51
Weber,2048,v9.0.0,HH_Size,2.5
Weber,2049,v9.0.0,HH_Size,2.49
Weber,2050,v9.0.0,HH_Size,2.48
Weber,2051,v9.0.0,HH_Size,2.47
Weber,2052,v9.0.0,HH_Size,2.45
Weber,2053,v9.0.0,HH_Size,2.44
Weber,2054,v9.0.0,HH_Size,2.43
Weber,2055,v9.0.0,HH_Size,2.41
Weber,2056,v9.0.0,HH_Size,2.4
Weber,2057,v9.0.0,HH_Size,2.38
Weber,2058,v9.0.0,HH_Size,2.36
Weber,2059,v9.0.0,HH_Size,2.35
Weber,2060,v9.0.0,HH_Size,2.33
Weber - WFRC,1990,v9.0.0,HH_Size,2.93
Weber - WFRC,1991,v9.0.0,HH_Size,2.93
Weber - WFRC,1992,v9.0.0,HH_Size,2.93
Weber - WFRC,1993,v9.0.0,HH_Size,2.93
Weber - WFRC,1994,v9.0.0,HH_Size,2.94
Weber - WFRC,1995,v9.0.0,HH_Size,2.94
Weber - WFRC,1996,v9.0.0,HH_Size,2.94
Weber - WFRC,1997,v9.0.0,HH_Size,2.94
Weber - WFRC,1998,v9.0.0,HH_Size,2.94
Weber - WFRC,1999,v9.0.0,HH_Size,2.94
Weber - WFRC,2000,v9.0.0,HH_Size,2.95
Weber - WFRC,2001,v9.0.0,HH_Size,2.94
Weber - WFRC,2002,v9.0.0,HH_Size,2.94
Weber - WFRC,2003,v9.0.0,HH_Size,2.93
Weber - WFRC,2004,v9.0.0,HH_Size,2.93
Weber - WFRC,2005,v9.0.0,HH_Size,2.93
Weber - WFRC,2006,v9.0.0,HH_Size,2.92
Weber - WFRC,2007,v9.0.0,HH_Size,2.92
Weber - WFRC,2008,v9.0.0,HH_Size,2.91
Weber - WFRC,2009,v9.0.0,HH_Size,2.91
Weber - WFRC,2010,v9.0.0,HH_Size,2.92
Weber - WFRC,2011,v9.0.0,HH_Size,2.91
Weber - WFRC,2012,v9.0.0,HH_Size,2.91
Weber - WFRC,2013,v9.0.0,HH_Size,2.91
Weber - WFRC,2014,v9.0.0,HH_Size,2.91
Weber - WFRC,2015,v9.0.0,HH_Size,2.91
Weber - WFRC,2016,v9.0.0,HH_Size,2.9
Weber - WFRC,2017,v9.0.0,HH_Size,2.9
Weber - WFRC,2018,v9.0.0,HH_Size,2.9
Weber - WFRC,2019,v9.0.0,HH_Size,2.9
Weber - WFRC,2020,v9.0.0,HH_Size,2.9
Weber - WFRC,2021,v9.0.0,HH_Size,2.89
Weber - WFRC,2022,v9.0.0,HH_Size,2.87
Weber - WFRC,2023,v9.0.0,HH_Size,2.86
Weber - WFRC,2024,v9.0.0,HH_Size,2.84
Weber - WFRC,2025,v9.0.0,HH_Size,2.83
Weber - WFRC,2026,v9.0.0,HH_Size,2.81
Weber - WFRC,2027,v9.0.0,HH_Size,2.8
Weber - WFRC,2028,v9.0.0,HH_Size,2.78
Weber - WFRC,2029,v9.0.0,HH_Size,2.77
Weber - WFRC,2030,v9.0.0,HH_Size,2.75
Weber - WFRC,2031,v9.0.0,HH_Size,2.74
Weber - WFRC,2032,v9.0.0,HH_Size,2.72
Weber - WFRC,2033,v9.0.0,HH_Size,2.7
Weber - WFRC,2034,v9.0.0,HH_Size,2.69
Weber - WFRC,2035,v9.0.0,HH_Size,2.67
Weber - WFRC,2036,v9.0.0,HH_Size,2.66
Weber - WFRC,2037,v9.0.0,HH_Size,2.65
Weber - WFRC,2038,v9.0.0,HH_Size,2.63
Weber - WFRC,2039,v9.0.0,HH_Size,2.62
Weber - WFRC,2040,v9.0.0,HH_Size,2.61
Weber - WFRC,2041,v9.0.0,HH_Size,2.6
Weber - WFRC,2042,v9.0.0,HH_Size,2.58
Weber - WFRC,2043,v9.0.0,HH_Size,2.57
Weber - WFRC,2044,v9.0.0,HH_Size,2.55
Weber - WFRC,2045,v9.0.0,HH_Size,2.54
Weber - WFRC,2046,v9.0.0,HH_Size,2.53
Weber - WFRC,2047,v9.0.0,HH_Size,2.51
Weber - WFRC,2048,v9.0.0,HH_Size,2.5
Weber - WFRC,2049,v9.0.0,HH_Size,2.49
Weber - WFRC,2050,v9.0.0,HH_Size,2.48
Weber - WFRC,2051,v9.0.0,HH_Size,2.47
Weber - WFRC,2052,v9.0.0,HH_Size,2.45
Weber - WFRC,2053,v9.0.0,HH_Size,2.44
Weber - WFRC,2054,v9.0.0,HH_Size,2.43
Weber - WFRC,2055,v9.0.0,HH_Size,2.41
Weber - WFRC,2056,v9.0.0,HH_Size,2.4
Weber - WFRC,2057,v9.0.0,HH_Size,2.38
Weber - WFRC,2058,v9.0.0,HH_Size,2.36
Weber - WFRC,2059,v9.0.0,HH_Size,2.35
Weber - WFRC,2060,v9.0.0,HH_Size,2.33
Wasatch Front,1990,v8.3.2,HH_Size,3.2325
Wasatch Front,1991,v8.3.2,HH_Size,3.23
Wasatch Front,1992,v8.3.2,HH_Size,3.225
Wasatch Front,1993,v8.3.2,HH_Size,3.2225
Wasatch Front,1994,v8.3.2,HH_Size,3.225
Wasatch Front,1995,v8.3.2,HH_Size,3.2199999999999998
Wasatch Front,1996,v8.3.2,HH_Size,3.215
Wasatch Front,1997,v8.3.2,HH_Size,3.215
Wasatch Front,1998,v8.3.2,HH_Size,3.2125
Wasatch Front,1999,v8.3.2,HH_Size,3.2075
Wasatch Front,2000,v8.3.2,HH_Size,3.2075
Wasatch Front,2001,v8.3.2,HH_Size,3.205
Wasatch Front,2002,v8.3.2,HH_Size,3.2025
Wasatch Front,2003,v8.3.2,HH_Size,3.195
Wasatch Front,2004,v8.3.2,HH_Size,3.1925
Wasatch Front,2005,v8.3.2,HH_Size,3.1875
Wasatch Front,2006,v8.3.2,HH_Size,3.185
Wasatch Front,2007,v8.3.2,HH_Size,3.1825
Wasatch Front,2008,v8.3.2,HH_Size,3.1775
Wasatch Front,2009,v8.3.2,HH_Size,3.1775
Wasatch Front,2010,v8.3.2,HH_Size,3.1675
Wasatch Front,2011,v8.3.2,HH_Size,3.145
Wasatch Front,2012,v8.3.2,HH_Size,3.12
Wasatch Front,2013,v8.3.2,HH_Size,3.1025
Wasatch Front,2014,v8.3.2,HH_Size,3.08
Wasatch Front,2015,v8.3.2,HH_Size,3.06
Wasatch Front,2016,v8.3.2,HH_Size,3.045
Wasatch Front,2017,v8.3.2,HH_Size,3.0275
Wasatch Front,2018,v8.3.2,HH_Size,3.01
Wasatch Front,2019,v8.3.2,HH_Size,2.995
Wasatch Front,2020,v8.3.2,HH_Size,2.98
Wasatch Front,2021,v8.3.2,HH_Size,2.965
Wasatch Front,2022,v8.3.2,HH_Size,2.95
Wasatch Front,2023,v8.3.2,HH_Size,2.93
Wasatch Front,2024,v8.3.2,HH_Size,2.9125
Wasatch Front,2025,v8.3.2,HH_Size,2.8975
Wasatch Front,2026,v8.3.2,HH_Size,2.88
Wasatch Front,2027,v8.3.2,HH_Size,2.865
Wasatch Front,2028,v8.3.2,HH_Size,2.8475
Wasatch Front,2029,v8.3.2,HH_Size,2.8375000000000004
Wasatch Front,2030,v8.3.2,HH_Size,2.8225
Wasatch Front,2031,v8.3.2,HH_Size,2.8049999999999997
Wasatch Front,2032,v8.3.2,HH_Size,2.7925
Wasatch Front,2033,v8.3.2,HH_Size,2.78
Wasatch Front,2034,v8.3.2,HH_Size,2.77
Wasatch Front,2035,v8.3.2,HH_Size,2.7525
Wasatch Front,2036,v8.3.2,HH_Size,2.745
Wasatch Front,2037,v8.3.2,HH_Size,2.7375
Wasatch Front,2038,v8.3.2,HH_Size,2.7275
Wasatch Front,2039,v8.3.2,HH_Size,2.7175
Wasatch Front,2040,v8.3.2,HH_Size,2.7125
Wasatch Front,2041,v8.3.2,HH_Size,2.705
Wasatch Front,2042,v8.3.2,HH_Size,2.6975
Wasatch Front,2043,v8.3.2,HH_Size,2.695
Wasatch Front,2044,v8.3.2,HH_Size,2.6875
Wasatch Front,2045,v8.3.2,HH_Size,2.6825
Wasatch Front,2046,v8.3.2,HH_Size,2.68
Wasatch Front,2047,v8.3.2,HH_Size,2.68
Wasatch Front,2048,v8.3.2,HH_Size,2.67
Wasatch Front,2049,v8.3.2,HH_Size,2.6675
Wasatch Front,2050,v8.3.2,HH_Size,2.665
Wasatch Front,2051,v8.3.2,HH_Size,2.66
Wasatch Front,2052,v8.3.2,HH_Size,2.6525
Wasatch Front,2053,v8.3.2,HH_Size,2.6475
Wasatch Front,2054,v8.3.2,HH_Size,2.645
Wasatch Front,2055,v8.3.2,HH_Size,2.635
Wasatch Front,2056,v8.3.2,HH_Size,2.63
Wasatch Front,2057,v8.3.2,HH_Size,2.62
Wasatch Front,2058,v8.3.2,HH_Size,2.615
Wasatch Front,2059,v8.3.2,HH_Size,2.6100000000000003
Wasatch Front,2060,v8.3.2,HH_Size,2.6025
Wasatch Front,1990,v9.0.0,HH_Size,3.2325
Wasatch Front,1991,v9.0.0,HH_Size,3.2325
Wasatch Front,1992,v9.0.0,HH_Size,3.2275
Wasatch Front,1993,v9.0.0,HH_Size,3.225
Wasatch Front,1994,v9.0.0,HH_Size,3.2275
Wasatch Front,1995,v9.0.0,HH_Size,3.2199999999999998
Wasatch Front,1996,v9.0.0,HH_Size,3.2175000000000002
Wasatch Front,1997,v9.0.0,HH_Size,3.2175000000000002
Wasatch Front,1998,v9.0.0,HH_Size,3.215
Wasatch Front,1999,v9.0.0,HH_Size,3.21
Wasatch Front,2000,v9.0.0,HH_Size,3.2075
Wasatch Front,2001,v9.0.0,HH_Size,3.205
Wasatch Front,2002,v9.0.0,HH_Size,3.2025
Wasatch Front,2003,v9.0.0,HH_Size,3.1975
Wasatch Front,2004,v9.0.0,HH_Size,3.1925
Wasatch Front,2005,v9.0.0,HH_Size,3.19
Wasatch Front,2006,v9.0.0,HH_Size,3.1875
Wasatch Front,2007,v9.0.0,HH_Size,3.1825
Wasatch Front,2008,v9.0.0,HH_Size,3.1775
Wasatch Front,2009,v9.0.0,HH_Size,3.1775
Wasatch Front,2010,v9.0.0,HH_Size,3.18
Wasatch Front,2011,v9.0.0,HH_Size,3.1725
