scenarioID,MODE,NAMEID,NAME,OPERATOR,DIST,PK_HEADWAY,OK_HEADWAY,PK_TIME,OK_TIME,PK_D4_BRDA,PK_W4_BRDA,PK_4_XITB,PK_D5_BRDA,PK_W5_BRDA,PK_5_XITB,PK_D6_BRDA,PK_W6_BRDA,PK_6_XITB,PK_D7_BRDA,PK_W7_BRDA,PK_7_XITB,PK_D8_BRDA,PK_W8_BRDA,PK_8_XITB,PK_D9_BRDA,PK_W9_BRDA,PK_9_XITB,PK_D_BRDA,PK_W_BRDA,PK_BRDA,PK_XITB,OK_D4_BRDA,OK_W4_BRDA,OK_4_XITB,OK_D5_BRDA,OK_W5_BRDA,OK_5_XITB,OK_D6_BRDA,OK_W6_BRDA,OK_6_XITB,OK_D7_BRDA,OK_W7_BRDA,OK_7_XITB,OK_D8_BRDA,OK_W8_BRDA,OK_8_XITB,OK_D9_BRDA,OK_W9_BRDA,OK_9_XITB,OK_D_BRDA,OK_W_BRDA,OK_BRDA,OK_XITB,DY_D4_BRDA,DY_W4_BRDA,DY_4_XITB,DY_D5_BRDA,DY_W5_BRDA,DY_5_XITB,DY_D6_BRDA,DY_W6_BRDA,DY_6_XITB,DY_D7_BRDA,DY_W7_BRDA,DY_7_XITB,DY_D8_BRDA,DY_W8_BRDA,DY_8_XITB,DY_D9_BRDA,DY_W9_BRDA,DY_9_XITB,DY_D_BRDA,DY_W_BRDA,DY_BRDA,DY_XITB
11.13,4,12.0,M864_ThanksgivingPnt,0,7.25,30,30,25.12,26.57,0.14,13.52,13.66,0.03,4.76,4.79,0.0,0.0,0.0,0.0,0.0,0.0,18.19,76.85,95.04,0.0,0.0,0.0,18.36,95.13,113.49,113.49,0.13,20.35,20.48,0.01,5.45,5.46,0.0,0.0,0.0,0.0,0.0,0.0,11.05,70.63,81.68,0.0,0.0,0.0,11.19,96.43,107.62,107.62,0.27,33.87,34.14,0.04,10.21,10.25,0.0,0.0,0.0,0.0,0.0,0.0,29.24,147.48,176.72,0.0,0.0,0.0,29.55,191.56,221.11,221.11
11.15,4,11.0,M864_ThanksgivingPnt,0,7.25,30,30,25.32,26.65,0.09,15.81,15.9,0.49,4.51,5.0,0.0,0.0,0.0,0.03,0.74,0.77,18.56,74.55,93.11,1.93,4.34,6.27,21.1,99.95,121.05,121.05,0.08,23.8,23.88,0.27,6.4,6.67,0.0,0.0,0.0,0.11,1.14,1.25,8.67,49.04,57.71,0.25,4.39,4.64,9.38,84.77,94.15,94.15,0.17,39.61,39.78,0.76,10.91,11.67,0.0,0.0,0.0,0.14,1.88,2.02,27.23,123.59,150.82,2.18,8.73,10.91,30.48,184.72,215.2,215.2
11.16,4,18.0,M864_ThanksgivingPnt,0,7.25,30,30,25.55,26.64,0.05,7.2,7.25,0.0,0.15,0.15,0.0,0.0,0.0,0.0,0.05,0.05,14.07,26.87,40.94,2.47,3.11,5.58,16.59,37.38,53.97,53.97,0.04,9.84,9.88,0.0,0.28,0.28,0.0,0.0,0.0,0.0,0.05,0.05,6.9,24.8,31.7,0.33,3.82,4.15,7.27,38.79,46.06,46.06,0.09,17.04,17.13,0.0,0.43,0.43,0.0,0.0,0.0,0.0,0.1,0.1,20.97,51.67,72.64,2.8,6.93,9.73,23.86,76.17,100.03,100.03
9.02,4,42.0,S1,0,10.72,15,15,48.08,46.6,1.27,991.39,992.66,0.0,0.0,0.0,0.0,0.41,0.41,0.08,36.24,36.32,0.0,4.62,4.62,0.0,0.0,0.0,1.35,1032.66,1034.01,1034.01,1.15,945.67,946.82,0.0,0.0,0.0,0.0,0.0,0.0,0.08,41.34,41.42,0.0,4.13,4.13,0.0,0.0,0.0,1.23,991.14,992.37,992.37,2.42,1937.06,1939.48,0.0,0.0,0.0,0.0,0.41,0.41,0.16,77.58,77.74,0.0,8.75,8.75,0.0,0.0,0.0,2.58,2023.8,2026.38,2026.38
10.02,4,42.0,S1,0,10.72,15,15,48.02,46.78,1.25,1029.61,1030.86,0.0,0.0,0.0,0.0,0.41,0.41,0.08,32.15,32.23,0.0,4.58,4.58,0.0,0.0,0.0,1.33,1066.75,1068.08,1068.08,1.07,938.8,939.87,0.0,0.0,0.0,0.0,0.0,0.0,0.08,41.36,41.44,0.0,4.24,4.24,0.0,0.0,0.0,1.15,984.4,985.55,985.55,2.32,1968.41,1970.73,0.0,0.0,0.0,0.0,0.41,0.41,0.16,73.51,73.67,0.0,8.82,8.82,0.0,0.0,0.0,2.48,2051.15,2053.63,2053.63
11.02,4,42.0,S1,0,10.72,15,15,48.08,46.74,1.24,1027.96,1029.2,0.0,0.0,0.0,0.0,0.41,0.41,0.07,32.09,32.16,0.0,4.57,4.57,0.0,0.0,0.0,1.31,1065.03,1066.34,1066.34,1.06,939.61,940.67,0.0,0.0,0.0,0.0,0.0,0.0,0.08,41.35,41.43,0.0,4.24,4.24,0.0,0.0,0.0,1.14,985.2,986.34,986.34,2.3,1967.57,1969.87,0.0,0.0,0.0,0.0,0.41,0.41,0.15,73.44,73.59,0.0,8.81,8.81,0.0,0.0,0.0,2.45,2050.23,2052.68,2052.68
1.01,4,41.0,S2,0,4.21,15,15,18.66,18.42,39.85,231.31,271.16,0.0,0.0,0.0,0.15,0.14,0.29,0.08,4.91,4.99,466.01,144.04,610.05,0.0,0.0,0.0,506.09,380.4,886.49,886.49,11.86,179.83,191.69,0.0,0.0,0.0,0.01,0.0,0.01,0.03,6.27,6.3,156.03,61.6,217.63,0.0,0.0,0.0,167.93,247.7,415.63,415.63,51.71,411.14,462.85,0.0,0.0,0.0,0.16,0.14,0.3,0.11,11.18,11.29,622.04,205.64,827.68,0.0,0.0,0.0,674.02,628.1,1302.12,1302.12
1.01,4,56.0,S3,0,11.07,30,30,45.93,44.8,3.03,250.18,253.21,0.0,0.0,0.0,0.02,0.02,0.04,0.0,32.15,32.15,51.25,18.89,70.14,0.0,0.0,0.0,54.3,301.24,355.54,355.54,1.21,262.12,263.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,21.26,11.99,33.25,0.0,0.0,0.0,22.47,307.11,329.58,329.58,4.24,512.3,516.54,0.0,0.0,0.0,0.02,0.02,0.04,0.0,65.15,65.15,72.51,30.88,103.39,0.0,0.0,0.0,76.77,608.35,685.12,685.12
1.01,4,64.0,S4,0,23.85,30,30,83.63,80.73,9.84,801.92,811.76,0.0,0.0,0.0,0.03,0.03,0.06,0.56,59.5,60.06,2.09,13.83,15.92,0.0,0.0,0.0,12.52,875.28,887.8,887.8,10.08,815.89,825.97,0.0,0.0,0.0,0.01,0.01,0.02,0.35,55.1,55.45,0.66,19.83,20.49,0.0,0.0,0.0,11.1,890.83,901.93,901.93,19.92,1617.81,1637.73,0.0,0.0,0.0,0.04,0.04,0.08,0.91,114.6,115.51,2.75,33.66,36.41,0.0,0.0,0.0,23.62,1766.11,1789.73,1789.73
1.01,4,80.0,S6,0,13.52,30,30,54.25,54.69,7.47,473.46,480.94,0.0,0.0,0.0,0.09,0.03,0.12,0.17,5.39,5.56,171.38,51.67,223.04,0.0,0.0,0.0,179.11,530.55,709.66,709.66,1.52,391.47,392.99,0.0,0.0,0.0,0.06,0.01,0.07,0.06,5.44,5.5,62.18,34.81,96.99,0.0,0.0,0.0,63.82,431.73,495.55,495.55,8.99,864.93,873.93,0.0,0.0,0.0,0.15,0.04,0.19,0.23,10.83,11.06,233.56,86.48,320.03,0.0,0.0,0.0,242.93,962.28,1205.21,1205.21
1.01,4,83.0,S9,0,9.81,15,15,36.7,37.58,0.27,124.77,125.04,0.0,0.0,0.0,0.02,0.01,0.03,4.22,47.45,51.67,0.0,0.0,0.0,0.0,0.0,0.0,4.51,172.23,176.74,176.74,0.15,138.08,138.23,0.0,0.0,0.0,0.0,0.0,0.0,2.02,56.42,58.44,0.0,0.0,0.0,0.0,0.0,0.0,2.17,194.5,196.67,196.67,0.42,262.85,263.27,0.0,0.0,0.0,0.02,0.01,0.03,6.24,103.87,110.11,0.0,0.0,0.0,0.0,0.0,0.0,6.68,366.73,373.41,373.41
1.01,7,106.0,Red,0,23.24,15,15,59.29,59.29,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.27,0.53,167.43,2479.39,2646.82,24.03,35.89,59.92,0.0,0.0,0.0,191.72,2515.55,2707.27,2707.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.03,3118.44,3172.47,5.83,16.45,22.28,0.0,0.0,0.0,59.86,3134.89,3194.75,3194.75,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.27,0.53,221.46,5597.83,5819.29,29.86,52.34,82.2,0.0,0.0,0.0,251.58,5650.44,5902.02,5902.02
9.01,7,105.0,Red,0,23.23,15,15,59.44,59.44,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,117.7,1907.82,2025.52,40.34,48.22,88.56,0.0,0.0,0.0,158.06,1956.11,2114.17,2114.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.37,2663.94,2706.31,7.42,24.29,31.71,0.0,0.0,0.0,49.79,2688.23,2738.02,2738.02,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.07,0.09,160.07,4571.76,4731.83,47.76,72.51,120.27,0.0,0.0,0.0,207.85,4644.34,4852.19,4852.19
9.02,7,76.0,Red,0,23.23,15,15,59.86,59.86,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.21,122.12,2368.14,2490.26,43.16,53.57,96.73,0.0,0.0,0.0,165.39,2421.81,2587.2,2587.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.69,3265.79,3308.48,7.62,24.66,32.28,0.0,0.0,0.0,50.31,3290.45,3340.76,3340.76,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.1,0.21,164.81,5633.93,5798.74,50.78,78.23,129.01,0.0,0.0,0.0,215.7,5712.26,5927.96,5927.96
9.06,7,80.0,Red,0,23.23,15,15,59.86,59.86,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.07,0.18,105.16,1478.49,1583.65,80.82,114.12,194.94,0.0,0.0,0.0,186.09,1592.68,1778.77,1778.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.05,1958.09,2003.14,17.06,91.58,108.63,0.0,0.0,0.0,62.11,2049.67,2111.78,2111.77,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.07,0.18,150.21,3436.58,3586.79,97.88,205.7,303.57,0.0,0.0,0.0,248.2,3642.35,3890.55,3890.54
9.07,7,82.0,Red,0,23.23,15,15,59.86,59.86,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.11,141.79,2272.03,2413.82,127.27,175.1,302.37,0.0,0.0,0.0,269.14,2447.16,2716.3,2716.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.75,3028.2,3089.95,23.12,133.78,156.9,0.0,0.0,0.0,84.87,3161.98,3246.85,3246.85,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.11,203.54,5300.23,5503.77,150.39,308.88,459.27,0.0,0.0,0.0,354.01,5609.14,5963.15,5963.15
9.08,7,90.0,Red,0,23.23,15,15,59.86,59.86,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,177.68,2754.71,2932.39,212.43,260.56,472.99,0.0,0.0,0.0,390.13,3015.27,3405.4,3405.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.43,3666.99,3747.42,29.11,173.89,203.0,0.0,0.0,0.0,109.54,3840.88,3950.42,3950.42,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,0.02,258.11,6421.7,6679.81,241.54,434.45,675.99,0.0,0.0,0.0,499.67,6856.15,7355.82,7355.82
9.09,7,85.0,Red,0,23.23,15,15,59.86,59.86,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,126.92,3417.45,3544.37,73.78,101.61,175.39,0.0,0.0,0.0,200.74,3519.13,3719.87,3719.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.42,4673.17,4724.59,9.47,41.71,51.18,0.0,0.0,0.0,60.89,4714.88,4775.77,4775.77,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,178.34,8090.62,8268.96,83.25,143.32,226.57,0.0,0.0,0.0,261.63,8234.01,8495.64,8495.64
9.1,7,85.0,Red,0,23.23,15,15,59.86,59.86,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,164.23,4399.38,4563.61,135.58,166.87,302.45,0.0,0.0,0.0,299.82,4566.28,4866.1,4866.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.07,5932.61,5999.68,13.02,61.76,74.78,0.0,0.0,0.0,80.09,5994.37,6074.46,6074.46,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.03,0.04,231.3,10331.99,10563.29,148.6,228.63,377.23,0.0,0.0,0.0,379.91,10560.65,10940.56,10940.56
9.11,7,85.0,Red,0,23.23,15,15,59.86,59.86,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,193.93,4982.48,5176.41,173.8,200.28,374.08,0.0,0.0,0.0,367.79,5182.78,5550.57,5550.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.53,6662.68,6740.21,14.87,71.18,86.05,0.0,0.0,0.0,92.4,6733.86,6826.26,6826.26,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.02,0.08,271.46,11645.16,11916.62,188.67,271.46,460.13,0.0,0.0,0.0,460.19,11916.64,12376.83,12376.83
9.13,7,75.0,Red,0,23.23,15,15,59.86,59.86,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.08,0.19,109.54,1484.1,1593.64,83.19,111.18,194.37,0.0,0.0,0.0,192.84,1595.36,1788.2,1788.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.74,1958.74,2007.48,17.1,87.21,104.31,0.0,0.0,0.0,65.84,2045.95,2111.79,2111.79,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.08,0.19,158.28,3442.84,3601.12,100.29,198.39,298.68,0.0,0.0,0.0,258.68,3641.31,3899.99,3899.99
9.15,7,81.0,Red,0,23.23,15,15,59.86,59.86,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.11,140.57,2234.51,2375.08,177.19,202.97,380.16,0.0,0.0,0.0,317.84,2437.51,2755.35,2755.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.08,2987.22,3048.3,22.5,129.99,152.49,0.0,0.0,0.0,83.58,3117.21,3200.79,3200.79,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.03,0.11,201.65,5221.73,5423.38,199.69,332.96,532.65,0.0,0.0,0.0,401.42,5554.72,5956.14,5956.14
9.16,7,91.0,Red,0,23.23,15,15,59.86,59.86,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,182.2,2759.18,2941.38,227.78,272.59,500.37,0.0,0.0,0.0,410.01,3031.77,3441.78,3441.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.74,3651.98,3732.72,28.64,175.39,204.03,0.0,0.0,0.0,109.38,3827.37,3936.75,3936.75,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.0,0.03,262.94,6411.16,6674.1,256.42,447.98,704.4,0.0,0.0,0.0,519.39,6859.14,7378.53,7378.53
9.18,7,85.0,Red,0,23.23,15,15,59.86,59.86,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.15,119.38,3031.39,3150.77,57.32,79.77,137.09,0.0,0.0,0.0,176.76,3111.25,3288.01,3288.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.81,4151.63,4199.44,8.57,34.65,43.22,0.0,0.0,0.0,56.38,4186.28,4242.66,4242.66,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.09,0.15,167.19,7183.02,7350.21,65.89,114.42,180.31,0.0,0.0,0.0,233.14,7297.53,7530.67,7530.67
10.01,7,105.0,Red,0,23.23,15,15,59.45,59.45,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.14,120.37,1906.42,2026.79,33.32,45.44,78.76,0.0,0.0,0.0,153.73,1951.96,2105.69,2105.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.33,2660.65,2703.98,7.29,24.81,32.1,0.0,0.0,0.0,50.62,2685.46,2736.08,2736.08,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.14,163.7,4567.07,4730.77,40.61,70.25,110.86,0.0,0.0,0.0,204.35,4637.42,4841.77,4841.77
10.02,7,76.0,Red,0,23.23,15,15,59.87,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.17,0.33,124.51,2366.89,2491.4,36.22,50.78,87.0,0.0,0.0,0.0,160.89,2417.84,2578.73,2578.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.67,3267.28,3310.95,7.58,25.21,32.79,0.0,0.0,0.0,51.25,3292.49,3343.74,3343.74,0.0,0.0,0.0,0.0,0.0,0.0,0.16,0.17,0.33,168.18,5634.17,5802.35,43.8,75.99,119.79,0.0,0.0,0.0,212.14,5710.33,5922.47,5922.47
10.06,7,80.0,Red,0,23.23,15,15,59.87,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.16,109.8,1486.32,1596.12,66.16,106.63,172.79,0.0,0.0,0.0,176.05,1593.02,1769.07,1769.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.53,1966.16,2011.69,17.05,94.04,111.09,0.0,0.0,0.0,62.58,2060.2,2122.78,2122.78,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.07,0.16,155.33,3452.48,3607.81,83.21,200.67,283.88,0.0,0.0,0.0,238.63,3653.22,3891.85,3891.85
10.07,7,82.0,Red,0,23.23,15,15,59.87,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.25,146.99,2276.82,2423.81,93.25,161.21,254.46,0.0,0.0,0.0,240.39,2438.13,2678.52,2678.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.61,3047.63,3112.24,24.32,140.73,165.05,0.0,0.0,0.0,88.93,3188.36,3277.29,3277.29,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.1,0.25,211.6,5324.45,5536.05,117.57,301.94,419.51,0.0,0.0,0.0,329.32,5626.49,5955.81,5955.81
10.08,7,90.0,Red,0,23.23,15,15,59.87,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.1,0.33,189.57,2785.65,2975.22,164.12,237.06,401.18,0.0,0.0,0.0,353.92,3022.81,3376.73,3376.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.45,3681.35,3767.8,31.75,186.71,218.46,0.0,0.0,0.0,118.2,3868.06,3986.26,3986.26,0.0,0.0,0.0,0.0,0.0,0.0,0.23,0.1,0.33,276.02,6467.0,6743.02,195.87,423.77,619.64,0.0,0.0,0.0,472.12,6890.87,7362.99,7362.99
10.09,7,85.0,Red,0,23.23,15,15,59.87,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.14,0.26,128.15,3416.86,3545.01,62.09,95.66,157.75,0.0,0.0,0.0,190.36,3512.66,3703.02,3703.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.33,4674.64,4726.97,9.47,45.18,54.65,0.0,0.0,0.0,61.8,4719.82,4781.62,4781.62,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.14,0.26,180.48,8091.5,8271.98,71.56,140.84,212.4,0.0,0.0,0.0,252.16,8232.48,8484.64,8484.64
10.1,7,85.0,Red,0,23.23,15,15,59.87,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.17,165.8,4415.67,4581.47,125.91,161.51,287.42,0.0,0.0,0.0,291.78,4577.28,4869.06,4869.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.98,5941.67,6009.65,13.1,65.47,78.57,0.0,0.0,0.0,81.08,6007.14,6088.22,6088.22,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.1,0.17,233.78,10357.34,10591.12,139.01,226.98,365.99,0.0,0.0,0.0,372.86,10584.42,10957.28,10957.28
10.11,7,85.0,Red,0,23.23,15,15,59.87,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,195.53,4994.19,5189.72,177.48,204.87,382.35,0.0,0.0,0.0,373.01,5199.08,5572.09,5572.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.79,6674.04,6752.83,15.32,77.47,92.79,0.0,0.0,0.0,94.11,6751.51,6845.62,6845.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,274.32,11668.23,11942.55,192.8,282.34,475.14,0.0,0.0,0.0,467.12,11950.59,12417.71,12417.71
10.13,7,75.0,Red,0,23.23,15,15,59.87,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,112.1,1483.55,1595.65,66.71,104.36,171.07,0.0,0.0,0.0,178.87,1587.98,1766.85,1766.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.23,1925.09,1974.32,16.96,89.82,106.78,0.0,0.0,0.0,66.19,2014.91,2081.1,2081.1,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.07,0.13,161.33,3408.64,3569.97,83.67,194.18,277.85,0.0,0.0,0.0,245.06,3602.89,3847.95,3847.95
10.15,7,81.0,Red,0,23.23,15,15,59.87,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,0.28,143.82,2238.49,2382.31,127.25,181.69,308.94,0.0,0.0,0.0,271.25,2420.28,2691.53,2691.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.84,2995.6,3058.44,23.15,136.09,159.24,0.0,0.0,0.0,85.99,3131.69,3217.68,3217.68,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.1,0.28,206.66,5234.09,5440.75,150.4,317.78,468.18,0.0,0.0,0.0,357.24,5551.97,5909.21,5909.21
10.16,7,91.0,Red,0,23.23,15,15,59.87,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.12,0.38,188.24,2781.54,2969.78,166.32,243.41,409.73,0.0,0.0,0.0,354.82,3025.07,3379.89,3379.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.36,3671.76,3757.12,29.77,181.8,211.57,0.0,0.0,0.0,115.13,3853.56,3968.69,3968.69,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.12,0.38,273.6,6453.3,6726.9,196.09,425.21,621.3,0.0,0.0,0.0,469.95,6878.63,7348.58,7348.58
10.18,7,85.0,Red,0,23.23,15,15,59.87,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.16,0.28,120.09,3027.56,3147.65,46.38,74.87,121.25,0.0,0.0,0.0,166.59,3102.59,3269.18,3269.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.43,4153.87,4202.3,8.54,38.01,46.55,0.0,0.0,0.0,56.97,4191.88,4248.85,4248.85,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.16,0.28,168.52,7181.43,7349.95,54.92,112.88,167.8,0.0,0.0,0.0,223.56,7294.47,7518.03,7518.03
11.01,7,105.0,Red,0,23.23,15,15,59.45,59.45,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.14,120.46,1905.23,2025.69,33.25,45.45,78.7,0.0,0.0,0.0,153.75,1950.78,2104.53,2104.53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.37,2659.47,2702.84,7.29,24.84,32.13,0.0,0.0,0.0,50.66,2684.31,2734.97,2734.97,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.1,0.14,163.83,4564.7,4728.53,40.54,70.29,110.83,0.0,0.0,0.0,204.41,4635.09,4839.5,4839.5
11.02,7,76.0,Red,0,23.23,15,15,59.87,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.17,0.32,124.31,2365.28,2489.58,36.17,50.77,86.94,0.0,0.0,0.0,160.63,2416.22,2576.85,2576.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.6,3266.27,3309.87,7.55,25.2,32.75,0.0,0.0,0.0,51.15,3291.47,3342.62,3342.62,0.0,0.0,0.0,0.0,0.0,0.0,0.15,0.17,0.32,167.91,5631.55,5799.45,43.72,75.97,119.69,0.0,0.0,0.0,211.78,5707.69,5919.47,5919.46
11.03,7,78.0,Red,0,23.23,15,15,59.87,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,110.88,1486.45,1597.32,63.72,104.95,168.67,0.0,0.0,0.0,174.64,1591.45,1766.09,1766.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,1933.76,1983.66,18.78,99.48,118.26,0.0,0.0,0.0,68.68,2033.24,2101.92,2101.92,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.05,0.09,160.78,3420.21,3580.98,82.5,204.43,286.93,0.0,0.0,0.0,243.32,3624.69,3868.01,3868.0
11.04,7,84.0,Red,0,23.23,15,15,59.87,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.15,146.43,2234.92,2381.35,112.54,186.19,298.73,0.0,0.0,0.0,259.06,2421.17,2680.23,2680.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.49,3003.39,3066.88,26.51,153.7,180.21,0.0,0.0,0.0,90.0,3157.09,3247.09,3247.09,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.15,209.92,5238.31,5448.23,139.05,339.89,478.94,0.0,0.0,0.0,349.06,5578.26,5927.32,5927.32
11.05,7,94.0,Red,0,23.23,15,15,59.87,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,188.39,2783.19,2971.58,171.15,257.23,428.38,0.0,0.0,0.0,359.62,3040.47,3400.09,3400.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.04,3685.72,3770.76,47.97,228.9,276.87,0.0,0.0,0.0,133.01,3914.62,4047.63,4047.63,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.05,0.13,273.43,6468.91,6742.34,219.12,486.13,705.25,0.0,0.0,0.0,492.63,6955.09,7447.72,7447.72
11.06,7,84.0,Red,0,23.23,15,15,59.87,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.1,109.19,1570.17,1679.36,69.05,112.7,181.75,0.0,0.0,0.0,178.3,1682.91,1861.21,1861.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.31,2156.23,2200.54,18.61,105.91,124.52,0.0,0.0,0.0,62.92,2262.14,2325.06,2325.06,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.04,0.1,153.5,3726.4,3879.9,87.66,218.61,306.27,0.0,0.0,0.0,241.22,3945.05,4186.27,4186.27
11.07,7,85.0,Red,0,23.23,15,15,59.87,59.87,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.15,147.71,2260.56,2408.27,97.63,173.41,271.04,0.0,0.0,0.0,245.43,2434.03,2679.46,2679.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.39,3030.65,3095.04,27.22,159.1,186.32,0.0,0.0,0.0,91.61,3189.75,3281.36,3281.36,0.0,0.0,0.0,0.0,0.0,0.0,0.09,0.06,0.15,212.1,5291.21,5503.31,124.85,332.51,457.36,0.0,0.0,0.0,337.04,5623.78,5960.82,5960.82
