scenarioID,tdmVersion,tdmVersionWithDate,scenarioName,scenarioGroup,scenarioYear,PERIOD,TRIPPURP,MODE,TRIPS
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,Bike,7534
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,Auto,102641
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,SchoolBus,0
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,LCL,2240
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,COR,6697
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,BRT,7384
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,EXP,27
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,LRT,6471
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBC,CRT,7627
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,Walk,181543
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,Bike,30552
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,Auto,1793407
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,SchoolBus,0
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,LCL,1703
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,COR,14128
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,BRT,5730
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,EXP,11
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,LRT,8287
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBO,CRT,4587
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,Walk,185390
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,Bike,54360
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,Auto,94217
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,SchoolBus,188217
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,LCL,0
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,COR,0
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,BRT,0
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,EXP,0
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,LRT,0
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBS,CRT,0
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,Walk,39122
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,Bike,26695
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,Auto,1374105
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,SchoolBus,0
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,LCL,2068
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,COR,20709
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,BRT,9027
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,EXP,536
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,LRT,16095
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,HBW,CRT,33232
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,Walk,35906
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,Bike,6285
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,Auto,979641
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,SchoolBus,0
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,LCL,358
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,COR,3301
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,BRT,2524
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,EXP,4
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,LRT,1993
9.15,v9,WF TDM v9.0 - official,RTP_2042,RTP,2042,Pk,NHB,CRT,1472
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBC,Walk,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBC,Bike,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBC,Auto,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBC,SchoolBus,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBC,LCL,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBC,COR,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBC,BRT,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBC,EXP,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBC,LRT,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBC,CRT,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBO,Walk,445587
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBO,Bike,85186
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBO,Auto,3674970
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBO,SchoolBus,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBO,LCL,3568
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBO,COR,29107
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBO,BRT,4652
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBO,EXP,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBO,LRT,14952
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBO,CRT,7033
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBS,Walk,90178
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBS,Bike,26438
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBS,Auto,45575
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBS,SchoolBus,91705
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBS,LCL,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBS,COR,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBS,BRT,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBS,EXP,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBS,LRT,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBS,CRT,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBW,Walk,32373
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBW,Bike,14306
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBW,Auto,786470
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBW,SchoolBus,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBW,LCL,1220
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBW,COR,12207
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBW,BRT,7481
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBW,EXP,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBW,LRT,7358
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,HBW,CRT,8800
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,NHB,Walk,148390
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,NHB,Bike,15192
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,NHB,Auto,2169626
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,NHB,SchoolBus,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,NHB,LCL,743
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,NHB,COR,6752
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,NHB,BRT,4439
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,NHB,EXP,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,NHB,LRT,4287
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Ok,NHB,CRT,2231
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBC,Walk,18030
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBC,Bike,7518
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBC,Auto,103294
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBC,SchoolBus,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBC,LCL,2251
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBC,COR,6737
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBC,BRT,7417
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBC,EXP,51
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBC,LRT,6436
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBC,CRT,6914
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBO,Walk,179527
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBO,Bike,30344
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBO,Auto,1793849
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBO,SchoolBus,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBO,LCL,1702
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBO,COR,14220
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBO,BRT,5761
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBO,EXP,20
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBO,LRT,8277
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBO,CRT,4410
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBS,Walk,185175
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBS,Bike,54286
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBS,Auto,94205
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBS,SchoolBus,188384
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBS,LCL,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBS,COR,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBS,BRT,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBS,EXP,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBS,LRT,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBS,CRT,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBW,Walk,38989
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBW,Bike,26504
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBW,Auto,1380193
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBW,SchoolBus,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBW,LCL,2077
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBW,COR,20986
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBW,BRT,9119
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBW,EXP,1269
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBW,LRT,15800
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,HBW,CRT,26754
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,NHB,Walk,35290
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,NHB,Bike,6194
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,NHB,Auto,981565
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,NHB,SchoolBus,0
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,NHB,LCL,355
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,NHB,COR,3246
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,NHB,BRT,2526
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,NHB,EXP,13
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,NHB,LRT,1963
10.15,v9,WF TDM v9.0.1 - official - patch 2,RTP_2042,RTP,2042,Pk,NHB,CRT,1418
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBC,Walk,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBC,Bike,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBC,Auto,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBC,SchoolBus,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBC,LCL,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBC,COR,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBC,BRT,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBC,EXP,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBC,LRT,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBC,CRT,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBO,Walk,446941
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBO,Bike,85636
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBO,Auto,3670926
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBO,SchoolBus,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBO,LCL,3628
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBO,COR,28848
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBO,BRT,5646
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBO,EXP,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBO,LRT,15211
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBO,CRT,7856
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBS,Walk,90153
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBS,Bike,26430
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBS,Auto,45574
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBS,SchoolBus,91735
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBS,LCL,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBS,COR,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBS,BRT,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBS,EXP,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBS,LRT,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBS,CRT,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBW,Walk,32387
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBW,Bike,14282
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBW,Auto,784371
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBW,SchoolBus,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBW,LCL,1202
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBW,COR,11892
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBW,BRT,8560
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBW,EXP,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBW,LRT,7432
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,HBW,CRT,10021
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,NHB,Walk,148237
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,NHB,Bike,15177
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,NHB,Auto,2168824
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,NHB,SchoolBus,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,NHB,LCL,731
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,NHB,COR,6614
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,NHB,BRT,4935
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,NHB,EXP,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,NHB,LRT,4394
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Ok,NHB,CRT,2559
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBC,Walk,18024
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBC,Bike,7507
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBC,Auto,102878
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBC,SchoolBus,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBC,LCL,2251
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBC,COR,6676
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBC,BRT,7575
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBC,EXP,39
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBC,LRT,6467
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBC,CRT,7237
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBO,Walk,179962
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBO,Bike,30451
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBO,Auto,1791889
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBO,SchoolBus,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBO,LCL,1706
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBO,COR,14126
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBO,BRT,6613
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBO,EXP,17
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBO,LRT,8377
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBO,CRT,4895
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBS,Walk,185123
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBS,Bike,54272
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBS,Auto,94204
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBS,SchoolBus,188456
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBS,LCL,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBS,COR,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBS,BRT,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBS,EXP,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBS,LRT,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBS,CRT,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBW,Walk,39122
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBW,Bike,26521
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBW,Auto,1376375
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBW,SchoolBus,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBW,LCL,2063
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBW,COR,20658
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBW,BRT,10467
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBW,EXP,894
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBW,LRT,15903
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,HBW,CRT,29677
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,NHB,Walk,35253
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,NHB,Bike,6187
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,NHB,Auto,981073
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,NHB,SchoolBus,0
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,NHB,LCL,352
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,NHB,COR,3200
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,NHB,BRT,2735
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,NHB,EXP,9
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,NHB,LRT,2006
11.15,v9,WF TDM v9.0.2 - official,RTP_2042,RTP,2042,Pk,NHB,CRT,1598
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,Walk,0
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,Bike,0
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,Auto,0
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,SchoolBus,0
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,LCL,0
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,COR,0
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,BRT,0
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,EXP,0
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,LRT,0
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBC,CRT,0
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,Walk,494909
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,Bike,94656
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,Auto,3976436
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,SchoolBus,0
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,LCL,4359
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,COR,32075
9.16,v9,WF TDM v9.0 - official,RTP_2050,RTP,2050,Ok,HBO,BRT,5949
